Pipe DN,Pipe Schedule,Flange Class,Outside Diamter (mm),Length1,Length2,Wall Thickness (mm),Lumped Mass,Raised Face Depth,W Neck C (mm),Flange Outer Radius,Flange Thickness D (mm),Raised Face Radius,new_col
50,XXS,300,60.3,1143.0,1163.0,11.07,30.0,1.5,69.9,82.55,20.9,45.95,263
50,XXS,300,60.3,475.0,2314.0,11.07,30.0,1.5,69.9,82.55,20.9,45.95,264
50,XXS,300,60.3,4749.0,1030.0,11.07,30.0,1.5,69.9,82.55,20.9,45.95,265
50,XXS,600,60.3,4484.0,1755.0,11.07,45.0,6.4,73.2,82.55,25.4,45.95,266
50,XXS,600,60.3,3736.0,3670.0,11.07,45.0,6.4,73.2,82.55,25.4,45.95,267
50,XXS,600,60.3,2456.0,4016.0,11.07,45.0,6.4,73.2,82.55,25.4,45.95,268
50,XXS,600,60.3,2274.0,4575.0,11.07,45.0,6.4,73.2,82.55,25.4,45.95,269
50,XXS,600,60.3,4244.0,3904.0,11.07,45.0,6.4,73.2,82.55,25.4,45.95,270
50,XXS,150,60.3,2574.0,2794.0,11.07,12.75,1.5,63.5,76.2,17.6,45.95,271
50,XXS,150,60.3,2192.0,1961.0,11.07,12.75,1.5,63.5,76.2,17.6,45.95,272
50,XXS,150,60.3,2088.0,2964.0,11.07,12.75,1.5,63.5,76.2,17.6,45.95,273
50,XXS,150,60.3,4748.0,3857.0,11.07,12.75,1.5,63.5,76.2,17.6,45.95,274
50,XXS,150,60.3,3368.0,4514.0,11.07,12.75,1.5,63.5,76.2,17.6,45.95,275
50,XXS,300,60.3,1096.0,3388.0,11.07,22.5,1.5,69.9,82.55,20.9,45.95,276
50,XXS,300,60.3,3774.0,3105.0,11.07,22.5,1.5,69.9,82.55,20.9,45.95,277
50,XXS,300,60.3,2087.0,4945.0,11.07,22.5,1.5,69.9,82.55,20.9,45.95,278
50,XXS,300,60.3,4092.0,4261.0,11.07,22.5,1.5,69.9,82.55,20.9,45.95,279
50,XXS,300,60.3,2051.0,2869.0,11.07,22.5,1.5,69.9,82.55,20.9,45.95,280
50,XXS,600,60.3,1272.0,2737.0,11.07,33.75,6.4,73.2,82.55,25.4,45.95,281
50,XXS,600,60.3,2606.0,2038.0,11.07,33.75,6.4,73.2,82.55,25.4,45.95,282
50,XXS,600,60.3,1204.0,1757.0,11.07,33.75,6.4,73.2,82.55,25.4,45.95,283
50,XXS,600,60.3,1166.0,3189.0,11.07,33.75,6.4,73.2,82.55,25.4,45.95,284
50,XXS,600,60.3,1714.0,3705.0,11.07,33.75,6.4,73.2,82.55,25.4,45.95,285
50,XXS,150,60.3,3083.0,4512.0,11.07,21.25,1.5,63.5,76.2,17.6,45.95,286
50,XXS,150,60.3,2632.0,4524.0,11.07,21.25,1.5,63.5,76.2,17.6,45.95,287
50,XXS,150,60.3,4608.0,1191.0,11.07,21.25,1.5,63.5,76.2,17.6,45.95,288
50,XXS,150,60.3,3340.0,2375.0,11.07,21.25,1.5,63.5,76.2,17.6,45.95,289
50,XXS,150,60.3,913.0,1570.0,11.07,21.25,1.5,63.5,76.2,17.6,45.95,290
50,XXS,300,60.3,4129.0,3376.0,11.07,37.5,1.5,69.9,82.55,20.9,45.95,291
50,XXS,300,60.3,1300.0,315.0,11.07,37.5,1.5,69.9,82.55,20.9,45.95,292
50,XXS,300,60.3,496.0,526.0,11.07,37.5,1.5,69.9,82.55,20.9,45.95,293
50,XXS,300,60.3,1943.0,3646.0,11.07,37.5,1.5,69.9,82.55,20.9,45.95,294
50,XXS,300,60.3,3577.0,1150.0,11.07,37.5,1.5,69.9,82.55,20.9,45.95,295
50,XXS,600,60.3,1537.0,2415.0,11.07,56.25,6.4,73.2,82.55,25.4,45.95,296
50,XXS,600,60.3,1803.0,1290.0,11.07,56.25,6.4,73.2,82.55,25.4,45.95,297
50,XXS,600,60.3,4802.0,313.0,11.07,56.25,6.4,73.2,82.55,25.4,45.95,298
50,XXS,600,60.3,4925.0,1019.0,11.07,56.25,6.4,73.2,82.55,25.4,45.95,299
50,XXS,600,60.3,3291.0,1986.0,11.07,56.25,6.4,73.2,82.55,25.4,45.95,300
65,40,150,73.0,3839.0,3056.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,301
65,40,150,73.0,4823.0,1220.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,302
65,40,150,73.0,4178.0,636.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,303
65,40,150,73.0,1335.0,3323.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,304
65,40,150,73.0,1419.0,4925.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,305
65,40,300,73.0,1760.0,4168.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,306
65,40,300,73.0,4908.0,2791.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,307
65,40,300,73.0,3302.0,1850.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,308
65,40,300,73.0,4553.0,3317.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,309
65,40,300,73.0,364.0,3446.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,310
65,40,600,73.0,3903.0,3223.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,311
65,40,600,73.0,321.0,959.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,312
65,40,600,73.0,503.0,3524.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,313
65,40,600,73.0,323.0,3697.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,314
65,40,600,73.0,1273.0,985.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,315
65,40,150,73.0,1849.0,2098.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,316
65,40,150,73.0,4810.0,4103.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,317
65,40,150,73.0,4572.0,2679.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,318
65,40,150,73.0,3047.0,2303.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,319
65,40,150,73.0,4114.0,2251.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,320
65,40,300,73.0,451.0,2689.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,321
65,40,300,73.0,3854.0,4797.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,322
65,40,300,73.0,696.0,3133.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,323
65,40,300,73.0,1129.0,1590.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,324
65,40,300,73.0,4670.0,2091.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,325
65,40,600,73.0,1523.0,2784.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,326
65,40,600,73.0,4040.0,4605.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,327
65,40,600,73.0,2789.0,2563.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,328
65,40,600,73.0,3597.0,1959.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,329
65,40,600,73.0,3546.0,4896.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,330
65,40,150,73.0,2539.0,4088.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,331
65,40,150,73.0,3679.0,310.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,332
65,40,150,73.0,1509.0,1376.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,333
65,40,150,73.0,1813.0,860.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,334
65,40,150,73.0,4055.0,4996.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,335
65,40,300,73.0,538.0,1934.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,336
65,40,300,73.0,1540.0,4866.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,337
65,40,300,73.0,1277.0,2727.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,338
65,40,300,73.0,1346.0,4436.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,339
65,40,300,73.0,3411.0,4799.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,340
65,40,600,73.0,878.0,745.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,341
65,40,600,73.0,2151.0,2149.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,342
65,40,600,73.0,3179.0,4369.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,343
65,40,600,73.0,1807.0,876.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,344
65,40,600,73.0,1784.0,623.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,345
65,40,150,73.0,3150.0,4771.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,346
65,40,150,73.0,4216.0,842.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,347
65,40,150,73.0,2259.0,4708.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,348
65,40,150,73.0,527.0,4875.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,349
65,40,150,73.0,4458.0,4076.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,350
65,40,300,73.0,4384.0,4772.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,351
65,40,300,73.0,2027.0,4353.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,352
65,40,300,73.0,3284.0,3414.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,353
65,40,300,73.0,2434.0,3508.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,354
65,40,300,73.0,3645.0,4158.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,355
65,40,600,73.0,909.0,1451.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,356
65,40,600,73.0,711.0,3228.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,357
65,40,600,73.0,4796.0,3973.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,358
65,40,600,73.0,4422.0,770.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,359
65,40,600,73.0,1034.0,3667.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,360
65,STD,150,73.0,1018.0,1347.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,361
65,STD,150,73.0,2066.0,2622.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,362
65,STD,150,73.0,891.0,822.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,363
65,STD,150,73.0,4412.0,4094.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,364
65,STD,150,73.0,4573.0,1545.0,5.16,0.0001,1.5,69.9,88.9,20.9,52.3,365
65,STD,300,73.0,555.0,3663.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,366
65,STD,300,73.0,4674.0,2347.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,367
65,STD,300,73.0,4425.0,3130.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,368
65,STD,300,73.0,4194.0,2117.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,369
65,STD,300,73.0,3407.0,2889.0,5.16,0.0001,1.5,76.2,95.25,23.9,52.3,370
65,STD,600,73.0,943.0,1333.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,371
65,STD,600,73.0,2214.0,592.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,372
65,STD,600,73.0,4722.0,3646.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,373
65,STD,600,73.0,1786.0,3430.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,374
65,STD,600,73.0,983.0,2468.0,5.16,0.0001,6.4,79.2,95.25,28.4,52.3,375
65,STD,150,73.0,1090.0,1946.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,376
65,STD,150,73.0,2784.0,726.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,377
65,STD,150,73.0,390.0,4895.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,378
65,STD,150,73.0,3484.0,1618.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,379
65,STD,150,73.0,814.0,2644.0,5.16,23.0,1.5,69.9,88.9,20.9,52.3,380
65,STD,300,73.0,2053.0,677.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,381
65,STD,300,73.0,935.0,1046.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,382
65,STD,300,73.0,3443.0,1573.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,383
65,STD,300,73.0,1436.0,4252.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,384
65,STD,300,73.0,3609.0,1374.0,5.16,45.0,1.5,76.2,95.25,23.9,52.3,385
65,STD,600,73.0,3253.0,3582.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,386
65,STD,600,73.0,1921.0,1859.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,387
65,STD,600,73.0,512.0,3788.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,388
65,STD,600,73.0,4997.0,964.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,389
65,STD,600,73.0,3320.0,3317.0,5.16,55.0,6.4,79.2,95.25,28.4,52.3,390
65,STD,150,73.0,333.0,4893.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,391
65,STD,150,73.0,3813.0,2058.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,392
65,STD,150,73.0,2102.0,2577.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,393
65,STD,150,73.0,508.0,1037.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,394
65,STD,150,73.0,1301.0,3509.0,5.16,17.25,1.5,69.9,88.9,20.9,52.3,395
65,STD,300,73.0,4527.0,3391.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,396
65,STD,300,73.0,1228.0,4387.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,397
65,STD,300,73.0,728.0,982.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,398
65,STD,300,73.0,1289.0,1932.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,399
65,STD,300,73.0,4967.0,2043.0,5.16,33.75,1.5,76.2,95.25,23.9,52.3,400
65,STD,600,73.0,3258.0,2004.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,401
65,STD,600,73.0,2965.0,2486.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,402
65,STD,600,73.0,2841.0,4594.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,403
65,STD,600,73.0,4329.0,3167.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,404
65,STD,600,73.0,2809.0,2260.0,5.16,41.25,6.4,79.2,95.25,28.4,52.3,405
65,STD,150,73.0,3429.0,3793.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,406
65,STD,150,73.0,4068.0,3450.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,407
65,STD,150,73.0,4774.0,3045.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,408
65,STD,150,73.0,478.0,1821.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,409
65,STD,150,73.0,1566.0,2756.0,5.16,28.75,1.5,69.9,88.9,20.9,52.3,410
65,STD,300,73.0,3900.0,1094.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,411
65,STD,300,73.0,3015.0,4787.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,412
65,STD,300,73.0,2037.0,4384.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,413
65,STD,300,73.0,3503.0,1849.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,414
65,STD,300,73.0,3200.0,3119.0,5.16,56.25,1.5,76.2,95.25,23.9,52.3,415
65,STD,600,73.0,1806.0,1074.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,416
65,STD,600,73.0,3713.0,671.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,417
65,STD,600,73.0,1352.0,380.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,418
65,STD,600,73.0,4342.0,3227.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,419
65,STD,600,73.0,431.0,3787.0,5.16,68.75,6.4,79.2,95.25,28.4,52.3,420
65,80,150,73.0,3217.0,1620.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,421
65,80,150,73.0,3366.0,2127.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,422
65,80,150,73.0,3398.0,3646.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,423
65,80,150,73.0,4065.0,4659.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,424
65,80,150,73.0,1884.0,1625.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,425
65,80,300,73.0,344.0,1680.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,426
65,80,300,73.0,4302.0,1319.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,427
65,80,300,73.0,4046.0,489.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,428
65,80,300,73.0,2709.0,4667.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,429
65,80,300,73.0,4394.0,2987.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,430
65,80,600,73.0,2204.0,1433.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,431
65,80,600,73.0,4268.0,1514.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,432
65,80,600,73.0,3711.0,1548.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,433
65,80,600,73.0,3259.0,3428.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,434
65,80,600,73.0,4917.0,4186.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,435
65,80,150,73.0,4910.0,3166.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,436
65,80,150,73.0,4375.0,3809.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,437
65,80,150,73.0,2002.0,4610.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,438
65,80,150,73.0,378.0,4320.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,439
65,80,150,73.0,4439.0,1656.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,440
65,80,300,73.0,493.0,4077.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,441
65,80,300,73.0,1933.0,4104.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,442
65,80,300,73.0,1596.0,3942.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,443
65,80,300,73.0,4998.0,1221.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,444
65,80,300,73.0,1362.0,3402.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,445
65,80,600,73.0,1614.0,1704.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,446
65,80,600,73.0,1971.0,670.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,447
65,80,600,73.0,682.0,3977.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,448
65,80,600,73.0,2890.0,1525.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,449
65,80,600,73.0,629.0,4146.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,450
65,80,150,73.0,3179.0,4150.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,451
65,80,150,73.0,622.0,2292.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,452
65,80,150,73.0,4363.0,3917.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,453
65,80,150,73.0,4801.0,921.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,454
65,80,150,73.0,2090.0,1860.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,455
65,80,300,73.0,3142.0,2090.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,456
65,80,300,73.0,2194.0,4439.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,457
65,80,300,73.0,4109.0,3513.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,458
65,80,300,73.0,766.0,646.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,459
65,80,300,73.0,4836.0,2657.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,460
65,80,600,73.0,4388.0,3715.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,461
65,80,600,73.0,2805.0,1720.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,462
65,80,600,73.0,3309.0,517.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,463
65,80,600,73.0,4084.0,4651.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,464
65,80,600,73.0,2600.0,3289.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,465
65,80,150,73.0,1743.0,1383.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,466
65,80,150,73.0,1143.0,1504.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,467
65,80,150,73.0,3750.0,2794.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,468
65,80,150,73.0,3564.0,2362.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,469
65,80,150,73.0,2777.0,3975.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,470
65,80,300,73.0,4632.0,1828.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,471
65,80,300,73.0,1574.0,2786.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,472
65,80,300,73.0,1692.0,3158.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,473
65,80,300,73.0,1701.0,2147.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,474
65,80,300,73.0,1942.0,2093.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,475
65,80,600,73.0,3574.0,3792.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,476
65,80,600,73.0,919.0,4135.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,477
65,80,600,73.0,3327.0,4278.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,478
65,80,600,73.0,3581.0,1483.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,479
65,80,600,73.0,351.0,3052.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,480
65,XS,150,73.0,1329.0,4170.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,481
65,XS,150,73.0,422.0,1317.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,482
65,XS,150,73.0,1633.0,2877.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,483
65,XS,150,73.0,860.0,1578.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,484
65,XS,150,73.0,1617.0,4795.0,7.01,0.0001,1.5,69.9,88.9,20.9,52.3,485
65,XS,300,73.0,3059.0,4267.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,486
65,XS,300,73.0,433.0,3947.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,487
65,XS,300,73.0,446.0,537.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,488
65,XS,300,73.0,3247.0,2028.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,489
65,XS,300,73.0,3189.0,1486.0,7.01,0.0001,1.5,76.2,95.25,23.9,52.3,490
65,XS,600,73.0,1713.0,463.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,491
65,XS,600,73.0,1980.0,2634.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,492
65,XS,600,73.0,2930.0,4570.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,493
65,XS,600,73.0,2216.0,3490.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,494
65,XS,600,73.0,880.0,3104.0,7.01,0.0001,6.4,79.2,95.25,28.4,52.3,495
65,XS,150,73.0,4910.0,4240.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,496
65,XS,150,73.0,4638.0,4620.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,497
65,XS,150,73.0,4277.0,756.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,498
65,XS,150,73.0,395.0,1008.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,499
65,XS,150,73.0,734.0,932.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,500
65,XS,300,73.0,751.0,876.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,501
65,XS,300,73.0,3084.0,1083.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,502
65,XS,300,73.0,3266.0,1657.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,503
65,XS,300,73.0,3887.0,4053.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,504
65,XS,300,73.0,3708.0,2828.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,505
65,XS,600,73.0,3784.0,2327.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,506
65,XS,600,73.0,791.0,2192.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,507
65,XS,600,73.0,2885.0,1470.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,508
65,XS,600,73.0,3677.0,3684.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,509
65,XS,600,73.0,1561.0,521.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,510
65,XS,150,73.0,1614.0,895.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,511
65,XS,150,73.0,1975.0,1260.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,512
65,XS,150,73.0,2319.0,3152.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,513
65,XS,150,73.0,1224.0,392.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,514
65,XS,150,73.0,1114.0,4599.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,515
65,XS,300,73.0,578.0,1524.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,516
65,XS,300,73.0,4361.0,4752.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,517
65,XS,300,73.0,2628.0,1220.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,518
65,XS,300,73.0,1543.0,1727.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,519
65,XS,300,73.0,369.0,3391.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,520
65,XS,600,73.0,3289.0,1949.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,521
65,XS,600,73.0,1745.0,3699.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,522
65,XS,600,73.0,3348.0,1737.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,523
65,XS,600,73.0,2591.0,2834.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,524
65,XS,600,73.0,4732.0,3501.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,525
65,XS,150,73.0,3234.0,2753.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,526
65,XS,150,73.0,2552.0,3115.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,527
65,XS,150,73.0,4998.0,4013.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,528
65,XS,150,73.0,3972.0,359.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,529
65,XS,150,73.0,664.0,3706.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,530
65,XS,300,73.0,767.0,4769.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,531
65,XS,300,73.0,2515.0,3857.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,532
65,XS,300,73.0,3735.0,4729.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,533
65,XS,300,73.0,2960.0,4186.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,534
65,XS,300,73.0,1184.0,1035.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,535
65,XS,600,73.0,2166.0,4730.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,536
