pipe_dn,pipe_schedule,flange_class,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,frequency,x_deformation_position,y_deformation_position,z_deformation_position,support,allowable_deformation
50,XS,600,4634,4867,5.54,0,6.4,73.2,82.55,25.4,45.95,3.4091,-141.74,23.421,11.279,Fixed_Fixed,27.709
50,XS,600,492,4940,5.54,0,6.4,73.2,82.55,25.4,45.95,11.976,-2217.7,5.7844,25.343,Fixed_Fixed,9.199
50,XS,150,4033,3343,5.54,17,1.5,63.5,76.2,17.6,45.95,4.5829,277.67,6.709,29.394,Fixed_Fixed,15.676
50,XS,150,4238,1757,5.54,17,1.5,63.5,76.2,17.6,45.95,7.633,1063.9,6.0926,26.694,Fixed_Fixed,14.259
50,XS,150,2847,3592,5.54,17,1.5,63.5,76.2,17.6,45.95,5.8385,-289.23,0,30.15,Fixed_Fixed,12.103
50,XS,150,3263,4323,5.54,17,1.5,63.5,76.2,17.6,45.95,4.4024,-441.26,0,30.15,Fixed_Fixed,17.283
50,XS,150,4871,3127,5.54,17,1.5,63.5,76.2,17.6,45.95,4.1038,697.87,6.4008,28.044,Fixed_Fixed,19.846
50,XS,300,2168,3882,5.54,30,1.5,69.9,82.55,20.9,45.95,6.0088,-664.55,6.709,29.394,Fixed_Fixed,11.863
50,XS,300,2667,4670,5.54,30,1.5,69.9,82.55,20.9,45.95,4.2956,-786.5,6.709,29.394,Fixed_Fixed,17.811
50,XS,300,2556,3945,5.54,30,1.5,69.9,82.55,20.9,45.95,5.1196,-510.77,6.4008,28.044,Fixed_Fixed,13.185
50,XS,300,3637,4465,5.54,30,1.5,69.9,82.55,20.9,45.95,3.3913,-349.79,6.4008,28.044,Fixed_Fixed,19.672
50,XS,300,383,4744,5.54,30,1.5,69.9,82.55,20.9,45.95,13.4291,-2176.3,5.7844,25.343,Fixed_Fixed,7.775
50,XS,600,599,3297,5.54,45,6.4,73.2,82.55,25.4,45.95,19.1623,-1218.5,6.709,29.394,Fixed_Fixed,23.634
50,XS,600,850,2580,5.54,45,6.4,73.2,82.55,25.4,45.95,17.201,-649.68,6.709,29.394,Fixed_Fixed,3.824
50,XS,600,4205,2831,5.54,45,6.4,73.2,82.55,25.4,45.95,3.9399,491.37,6.709,29.394,Fixed_Fixed,13.207
50,XS,600,1739,2299,5.54,45,6.4,73.2,82.55,25.4,45.95,9.564,-217.51,11.88,24.669,Fixed_Fixed,4.283
50,XS,600,3182,694,5.54,45,6.4,73.2,82.55,25.4,45.95,17.6667,1048.5,6.709,29.394,Fixed_Fixed,9.25
50,XS,150,2902,1053,5.54,12.75,1.5,63.5,76.2,17.6,45.95,17.5376,777.28,0,30.15,Fixed_Fixed,6.747
50,XS,150,4000,1218,5.54,12.75,1.5,63.5,76.2,17.6,45.95,11.1381,1265.4,6.0926,26.694,Fixed_Fixed,19.362
50,XS,150,4176,1397,5.54,12.75,1.5,63.5,76.2,17.6,45.95,9.6162,1229.7,5.7844,25.343,Fixed_Fixed,18.189
50,XS,150,4150,3767,5.54,12.75,1.5,63.5,76.2,17.6,45.95,4.2241,176.43,0,30.15,Fixed_Fixed,18.36
50,XS,150,565,4148,5.54,12.75,1.5,63.5,76.2,17.6,45.95,15.5208,-1782.2,0,30.15,Fixed_Fixed,9.718
50,XS,300,4485,4138,5.54,22.5,1.5,69.9,82.55,20.9,45.95,3.2204,191.48,6.709,29.394,Fixed_Fixed,22.275
50,XS,300,4773,1326,5.54,22.5,1.5,69.9,82.55,20.9,45.95,7.9728,1556.2,5.7844,25.343,Fixed_Fixed,29.615
50,XS,300,1339,2976,5.54,22.5,1.5,69.9,82.55,20.9,45.95,12.2998,-635.78,11.279,23.421,Fixed_Fixed,6.488
50,XS,300,3942,1477,5.54,22.5,1.5,69.9,82.55,20.9,45.95,8.8751,998.14,11.279,23.421,Fixed_Fixed,12.163
50,XS,300,2251,2637,5.54,22.5,1.5,69.9,82.55,20.9,45.95,8.5441,-176.55,6.4008,28.044,Fixed_Fixed,6.954
50,XS,600,2479,3147,5.54,33.75,6.4,73.2,82.55,25.4,45.95,6.0387,-270.51,0,30.15,Fixed_Fixed,8.481
50,XS,600,3503,4577,5.54,33.75,6.4,73.2,82.55,25.4,45.95,3.3016,-416.11,0,30.15,Fixed_Fixed,18.065
50,XS,600,4684,994,5.54,33.75,6.4,73.2,82.55,25.4,45.95,9.4295,1709.8,16.208,20.324,Fixed_Fixed,54.923
50,XS,600,4331,444,5.54,33.75,6.4,73.2,82.55,25.4,45.95,15.2368,1949.7,6.0926,26.694,Fixed_Fixed,7.483
50,XS,600,4804,4875,5.54,33.75,6.4,73.2,82.55,25.4,45.95,2.3835,-78.74,30.15,0,Fixed_Fixed,25.448
50,XS,150,3278,3168,5.54,21.25,1.5,63.5,76.2,17.6,45.95,5.4829,69.04,0,30.15,Fixed_Fixed,11.56
50,XS,150,613,1130,5.54,21.25,1.5,63.5,76.2,17.6,45.95,53.2015,-195.34,0,30.15,Fixed_Fixed,0.83
50,XS,150,4396,2571,5.54,21.25,1.5,63.5,76.2,17.6,45.95,5.1165,738.69,0,30.15,Fixed_Fixed,14.962
50,XS,150,1996,3846,5.54,21.25,1.5,63.5,76.2,17.6,45.95,7.1759,-743.5,6.709,29.394,Fixed_Fixed,11.332
50,XS,150,3305,2067,5.54,21.25,1.5,63.5,76.2,17.6,45.95,7.9068,492.8,0,30.15,Fixed_Fixed,8.363
50,XS,300,4565,3495,5.54,37.5,1.5,69.9,82.55,20.9,45.95,3.2552,412.16,0,30.15,Fixed_Fixed,19.014
50,XS,300,2683,4159,5.54,37.5,1.5,69.9,82.55,20.9,45.95,4.4295,-534.84,6.4008,28.044,Fixed_Fixed,14.408
50,XS,300,4338,3766,5.54,37.5,1.5,69.9,82.55,20.9,45.95,3.1817,243.7,0,30.15,Fixed_Fixed,19.025
50,XS,300,4985,2730,5.54,37.5,1.5,69.9,82.55,20.9,45.95,7.6798,893.7,10.379,45.476,Fixed_Fixed,10.06
50,XS,300,4993,2049,5.54,37.5,1.5,69.9,82.55,20.9,45.95,4.8825,1137.2,0,-30.15,Fixed_Fixed,18.138
50,XS,600,1693,3413,5.54,56.25,6.4,73.2,82.55,25.4,45.95,6.851,-594.76,12.481,25.916,Fixed_Fixed,7.391
50,XS,600,1489,4610,5.54,56.25,6.4,73.2,82.55,25.4,45.95,6.2486,-1211.6,11.279,23.421,Fixed_Fixed,14.093
50,XS,600,1324,3864,5.54,56.25,6.4,73.2,82.55,25.4,45.95,7.9515,-983.91,12.481,25.916,Fixed_Fixed,9.139
50,XS,600,2493,4186,5.54,56.25,6.4,73.2,82.55,25.4,45.95,4.1388,-616.6,0,30.15,Fixed_Fixed,12.493
50,XS,600,4420,4035,5.54,56.25,6.4,73.2,82.55,25.4,45.95,2.6026,192.98,6.4008,28.044,Fixed_Fixed,18.656
50,XXS,150,2361,2648,11.07,0,1.5,63.5,76.2,17.6,45.95,11.7846,-176.15,5.4774,23.998,Fixed_Fixed,9.719
50,XXS,150,1314,1387,11.07,0,1.5,63.5,76.2,17.6,45.95,38.2257,-71.249,3.3757,29.96,Fixed_Fixed,2.656
50,XXS,150,2619,3910,11.07,0,1.5,63.5,76.2,17.6,45.95,7.1106,-649.88,0,30.15,Fixed_Fixed,18.776
50,XXS,150,4648,3559,11.07,0,1.5,63.5,76.2,17.6,45.95,4.5329,531.91,0,30.15,Fixed_Fixed,27.887
50,XXS,150,831,3020,11.07,0,1.5,63.5,76.2,17.6,45.95,21.027,-1067.1,0,30.15,Fixed_Fixed,47.238
50,XXS,300,2117,1030,11.07,0,1.5,69.9,82.55,20.9,45.95,28.9913,517.26,0,30.15,Fixed_Fixed,4.854
50,XXS,300,2174,4161,11.07,0,1.5,69.9,82.55,20.9,45.95,7.5064,-955.26,0,30.15,Fixed_Fixed,21.281
50,XXS,300,1747,2016,11.07,0,1.5,69.9,82.55,20.9,45.95,19.7524,-157.35,0,30.15,Fixed_Fixed,5.266
50,XXS,300,558,4252,11.07,0,1.5,69.9,82.55,20.9,45.95,13.9127,-1832.8,6.709,29.394,Fixed_Fixed,10.885
50,XXS,300,1294,2930,11.07,0,1.5,69.9,82.55,20.9,45.95,16.6725,-793.23,0,30.15,Fixed_Fixed,10.765
50,XXS,600,4704,4594,11.07,0,6.4,73.2,82.55,25.4,45.95,3.444,84.27,0,30.15,Fixed_Fixed,33.173
50,XXS,600,1429,3636,11.07,0,6.4,73.2,82.55,25.4,45.95,11.732,-1052.9,0,30.15,Fixed_Fixed,18.954
50,XXS,600,370,3332,11.07,0,6.4,73.2,82.55,25.4,45.95,23.667,-1480.8,0,30.15,Fixed_Fixed,5.125
50,XXS,600,2303,2887,11.07,0,6.4,73.2,82.55,25.4,45.95,10.5689,-294.47,0,30.15,Fixed_Fixed,10.225
50,XXS,600,3220,2347,11.07,0,6.4,73.2,82.55,25.4,45.95,9.2898,437.04,6.709,29.394,Fixed_Fixed,12.064
50,XXS,150,1997,1283,11.07,17,1.5,63.5,76.2,17.6,45.95,20.9514,290.84,6.709,29.394,Fixed_Fixed,3.794
50,XXS,150,4807,582,11.07,17,1.5,63.5,76.2,17.6,45.95,11.0293,2109.5,0,30.15,Fixed_Fixed,13.361
50,XXS,150,1014,427,11.07,17,1.5,63.5,76.2,17.6,45.95,96.0877,231.14,0,30.15,Fixed_Fixed,0.758
50,XXS,150,4772,3732,11.07,17,1.5,63.5,76.2,17.6,45.95,3.6809,485.6,6.0932,26.696,Fixed_Fixed,27.123
50,XXS,150,2549,3204,11.07,17,1.5,63.5,76.2,17.6,45.95,7.5028,-270.16,6.0932,26.696,Fixed_Fixed,11.994
50,XXS,300,4095,3228,11.07,30,1.5,69.9,82.55,20.9,45.95,4.3591,382.02,0,30.15,Fixed_Fixed,18.945
50,XXS,300,3275,1033,11.07,30,1.5,69.9,82.55,20.9,45.95,14.0817,983.63,0,30.15,Fixed_Fixed,11.928
50,XXS,300,1143,1163,11.07,30,1.5,69.9,82.55,20.9,45.95,30.8807,-38.233,0,40.683,Fixed_Fixed,1.692
50,XXS,300,475,2314,11.07,30,1.5,69.9,82.55,20.9,45.95,35.9794,-848.57,0,30.15,Fixed_Fixed,12.178
50,XXS,300,4749,1030,11.07,30,1.5,69.9,82.55,20.9,45.95,8.962,1782.9,6.709,29.394,Fixed_Fixed,71.467
50,XXS,600,4484,1755,11.07,45,6.4,73.2,82.55,25.4,45.95,6.2437,1134.2,9.4793,19.684,Fixed_Fixed,18.094
50,XXS,600,3736,3670,11.07,45,6.4,73.2,82.55,25.4,45.95,3.8356,73.2,0,30.15,Fixed_Fixed,18.186
50,XXS,600,2456,4016,11.07,45,6.4,73.2,82.55,25.4,45.95,5.1257,-599.14,11.881,24.671,Fixed_Fixed,14.864
50,XXS,600,2274,4575,11.07,45,6.4,73.2,82.55,25.4,45.95,4.9053,-939.65,11.881,24.671,Fixed_Fixed,18.515
50,XXS,600,4244,3904,11.07,45,6.4,73.2,82.55,25.4,45.95,3.2572,166.37,6.709,29.394,Fixed_Fixed,22.228
50,XXS,150,2574,2794,11.07,12.75,1.5,63.5,76.2,17.6,45.95,8.8021,-128.24,6.0932,26.696,Fixed_Fixed,10.343
50,XXS,150,2192,1961,11.07,12.75,1.5,63.5,76.2,17.6,45.95,14,116.36,0,30.15,Fixed_Fixed,5.989
50,XXS,150,2088,2964,11.07,12.75,1.5,63.5,76.2,17.6,45.95,10.0184,-363.51,11.881,24.671,Fixed_Fixed,9.581
50,XXS,150,4748,3857,11.07,12.75,1.5,63.5,76.2,17.6,45.95,3.7073,425.08,6.0932,26.696,Fixed_Fixed,28.04
50,XXS,150,3368,4514,11.07,12.75,1.5,63.5,76.2,17.6,45.95,4.3905,-518.51,0,30.15,Fixed_Fixed,24.191
50,XXS,300,1096,3388,11.07,22.5,1.5,69.9,82.55,20.9,45.95,13.4901,-1015.6,0,30.15,Fixed_Fixed,14.17
50,XXS,300,3774,3105,11.07,22.5,1.5,69.9,82.55,20.9,45.95,5.113,275.34,0,30.15,Fixed_Fixed,16.818
50,XXS,300,2087,4945,11.07,22.5,1.5,69.9,82.55,20.9,45.95,5.4938,-1241.7,9.4793,19.684,Fixed_Fixed,26.919
50,XXS,300,4092,4261,11.07,22.5,1.5,69.9,82.55,20.9,45.95,3.5819,-108.47,6.709,29.394,Fixed_Fixed,25.055
50,XXS,300,2051,2869,11.07,22.5,1.5,69.9,82.55,20.9,45.95,9.4054,-324.92,6.709,29.394,Fixed_Fixed,8.6
50,XXS,600,1272,2737,11.07,33.75,6.4,73.2,82.55,25.4,45.95,13.5521,-566.58,0,30.15,Fixed_Fixed,6.128
50,XXS,600,2606,2038,11.07,33.75,6.4,73.2,82.55,25.4,45.95,9.3031,241.88,6.709,29.394,Fixed_Fixed,7.05
50,XXS,600,1204,1757,11.07,33.75,6.4,73.2,82.55,25.4,45.95,20.3151,-208.38,0,30.15,Fixed_Fixed,2.812
50,XXS,600,1166,3189,11.07,33.75,6.4,73.2,82.55,25.4,45.95,12.7716,-860.45,6.709,29.394,Fixed_Fixed,9.133
50,XXS,600,1714,3705,11.07,33.75,6.4,73.2,82.55,25.4,45.95,8.0219,-824.87,0,30.15,Fixed_Fixed,12.089
50,XXS,150,3083,4512,11.07,21.25,1.5,63.5,76.2,17.6,45.95,4.4525,-629.25,6.0932,26.696,Fixed_Fixed,22.199
50,XXS,150,2632,4524,11.07,21.25,1.5,63.5,76.2,17.6,45.95,5.0818,-816.14,5.4774,23.998,Fixed_Fixed,21.147
50,XXS,150,4608,1191,11.07,21.25,1.5,63.5,76.2,17.6,45.95,8.8492,1602.1,0,30.15,Fixed_Fixed,79.219
50,XXS,150,3340,2375,11.07,21.25,1.5,63.5,76.2,17.6,45.95,7.4009,401.11,6.0932,26.696,Fixed_Fixed,11.801
50,XXS,150,913,1570,11.07,21.25,1.5,63.5,76.2,17.6,45.95,32.9341,-255.83,0,30.15,Fixed_Fixed,2.133
50,XXS,300,4129,3376,11.07,37.5,1.5,69.9,82.55,20.9,45.95,3.9731,333.97,0,30.15,Fixed_Fixed,19.526
50,XXS,300,1300,315,11.07,37.5,1.5,69.9,82.55,20.9,45.95,82.2472,398.98,0,30.15,Fixed_Fixed,1.289
50,XXS,300,496,526,11.07,37.5,1.5,69.9,82.55,20.9,45.95,103.0747,-46.15,0,38.05,Fixed_Fixed,0.323
50,XXS,300,1943,3646,11.07,37.5,1.5,69.9,82.55,20.9,45.95,7.1866,-675.14,0,30.15,Fixed_Fixed,11.951
50,XXS,300,3577,1150,11.07,37.5,1.5,69.9,82.55,20.9,45.95,11.4198,1031,0,30.15,Fixed_Fixed,13.353
50,XXS,600,1537,2415,11.07,56.25,6.4,73.2,82.55,25.4,45.95,10.9658,-317.34,0,-30.15,Fixed_Fixed,5.055
50,XXS,600,1803,1290,11.07,56.25,6.4,73.2,82.55,25.4,45.95,15.9675,191.69,0,30.15,Fixed_Fixed,2.957
50,XXS,600,4802,313,11.07,56.25,6.4,73.2,82.55,25.4,45.95,12.4697,2254.4,0,30.15,Fixed_Fixed,7.843
50,XXS,600,4925,1019,11.07,56.25,6.4,73.2,82.55,25.4,45.95,8.1666,1798.7,6.709,29.394,Fixed_Fixed,98.17
50,XXS,600,3291,1986,11.07,56.25,6.4,73.2,82.55,25.4,45.95,6.8658,504.2,6.709,29.394,Fixed_Fixed,9.312
65,40,150,3839,3056,5.16,0,1.5,69.9,88.9,20.9,52.3,7.9398,357.36,7.2609,31.812,Fixed_Fixed,11.022
65,40,150,4823,1220,5.16,0,1.5,69.9,88.9,20.9,52.3,11.443,1778.1,0,36.5,Fixed_Fixed,84.705
65,40,150,4178,636,5.16,0,1.5,69.9,88.9,20.9,52.3,18.5299,1741.9,0,-36.5,Fixed_Fixed,8.589
65,40,150,1335,3323,5.16,0,1.5,69.9,88.9,20.9,52.3,17.9388,-923.95,0,36.5,Fixed_Fixed,8.854
65,40,150,1419,4925,5.16,0,1.5,69.9,88.9,20.9,52.3,10.2882,-1709.3,7.2609,31.812,Fixed_Fixed,56.595
65,40,300,1760,4168,5.16,0,1.5,76.2,95.25,23.9,52.3,10.9803,-1103,14.158,29.399,Fixed_Fixed,13.49
65,40,300,4908,2791,5.16,0,1.5,76.2,95.25,23.9,52.3,6.4326,943.26,7.2609,31.812,Fixed_Fixed,16.366
65,40,300,3302,1850,5.16,0,1.5,76.2,95.25,23.9,52.3,13.6666,656.47,0,36.5,Fixed_Fixed,6.895
65,40,300,4553,3317,5.16,0,1.5,76.2,95.25,23.9,52.3,6.0283,584.42,0,36.5,Fixed_Fixed,14.876
65,40,300,364,3446,5.16,0,1.5,76.2,95.25,23.9,52.3,30.0615,-1561.8,0,36.5,Fixed_Fixed,3.289
65,40,600,3903,3223,5.16,0,6.4,79.2,95.25,28.4,52.3,7.0312,335.59,7.835,34.327,Fixed_Fixed,11.037
65,40,600,321,959,5.16,0,6.4,79.2,95.25,28.4,52.3,179.3006,-263.26,0,36.5,Fixed_Fixed,0.421
65,40,600,503,3524,5.16,0,6.4,79.2,95.25,28.4,52.3,26.4007,-1517.5,7.5479,33.07,Fixed_Fixed,4.764
65,40,600,323,3697,5.16,0,6.4,79.2,95.25,28.4,52.3,27.2462,-1710,0,36.5,Fixed_Fixed,3.143
65,40,600,1273,985,5.16,0,6.4,79.2,95.25,28.4,52.3,55.2585,146.92,0,36.5,Fixed_Fixed,0.996
65,40,150,1849,2098,5.16,23,1.5,69.9,88.9,20.9,52.3,15.5593,-128.3,0,36.5,Fixed_Fixed,3.141
65,40,150,4810,4103,5.16,23,1.5,69.9,88.9,20.9,52.3,3.8679,324.27,8.122,35.585,Fixed_Fixed,16.728
65,40,150,4572,2679,5.16,23,1.5,69.9,88.9,20.9,52.3,5.8748,771.02,7.5479,33.07,Fixed_Fixed,11.876
65,40,150,3047,2303,5.16,23,1.5,69.9,88.9,20.9,52.3,9.47,297.96,7.835,34.327,Fixed_Fixed,5.817
65,40,150,4114,2251,5.16,23,1.5,69.9,88.9,20.9,52.3,7.5028,748.22,15.277,31.723,Fixed_Fixed,9.237
65,40,300,451,2689,5.16,45,1.5,76.2,95.25,23.9,52.3,36.5968,-1004.9,0,36.5,Fixed_Fixed,5.916
65,40,300,3854,4797,5.16,45,1.5,76.2,95.25,23.9,52.3,3.4677,-376.09,0,36.5,Fixed_Fixed,15.566
65,40,300,696,3133,5.16,45,1.5,76.2,95.25,23.9,52.3,22.5829,-1035,0,36.5,Fixed_Fixed,7.371
65,40,300,1129,1590,5.16,45,1.5,76.2,95.25,23.9,52.3,23.5293,-194.51,0,36.5,Fixed_Fixed,1.473
65,40,300,4670,2091,5.16,45,1.5,76.2,95.25,23.9,52.3,6.1227,967.8,8.122,35.585,Fixed_Fixed,10.739
65,40,600,1523,2784,5.16,55,6.4,79.2,95.25,28.4,52.3,11.214,-437.88,0,36.5,Fixed_Fixed,3.769
65,40,600,4040,4605,5.16,55,6.4,79.2,95.25,28.4,52.3,3.2296,-203.32,7.5479,33.07,Fixed_Fixed,14.554
65,40,600,2789,2563,5.16,55,6.4,79.2,95.25,28.4,52.3,7.0856,119.95,8.122,35.585,Fixed_Fixed,5.341
65,40,600,3597,1959,5.16,55,6.4,79.2,95.25,28.4,52.3,7.4122,586.17,0,36.5,Fixed_Fixed,6.082
65,40,600,3546,4896,5.16,55,6.4,79.2,95.25,28.4,52.3,3.4427,-505.38,7.835,34.327,Fixed_Fixed,14.294
65,40,150,2539,4088,5.16,17.25,1.5,69.9,88.9,20.9,52.3,7.1523,-648.34,0,36.5,Fixed_Fixed,10.346
65,40,150,3679,310,5.16,17.25,1.5,69.9,88.9,20.9,52.3,27.4843,1696.8,0,36.5,Fixed_Fixed,3.364
65,40,150,1509,1376,5.16,17.25,1.5,69.9,88.9,20.9,52.3,28.1329,84.494,0,36.5,Fixed_Fixed,1.626
65,40,150,1813,860,5.16,17.25,1.5,69.9,88.9,20.9,52.3,36.7232,364.72,8.122,35.585,Fixed_Fixed,1.556
65,40,150,4055,4996,5.16,17.25,1.5,69.9,88.9,20.9,52.3,3.9653,-382.62,8.122,35.585,Fixed_Fixed,17.988
65,40,300,538,1934,5.16,33.75,1.5,76.2,95.25,23.9,52.3,44.4401,-564.66,0,36.5,Fixed_Fixed,1.73
65,40,300,1540,4866,5.16,33.75,1.5,76.2,95.25,23.9,52.3,8.2011,-1433.5,21.953,27.528,Fixed_Fixed,15.604
65,40,300,1277,2727,5.16,33.75,1.5,76.2,95.25,23.9,52.3,15.6229,-532.32,0,36.5,Fixed_Fixed,3.666
65,40,300,1346,4436,5.16,33.75,1.5,76.2,95.25,23.9,52.3,10.0064,-1312,14.158,29.399,Fixed_Fixed,12.984
65,40,300,3411,4799,5.16,33.75,1.5,76.2,95.25,23.9,52.3,4.1391,-553.12,7.5479,33.07,Fixed_Fixed,14.639
65,40,600,878,745,5.16,41.25,6.4,79.2,95.25,28.4,52.3,52.676,94.858,0,36.5,Fixed_Fixed,0.467
65,40,600,2151,2149,5.16,41.25,6.4,79.2,95.25,28.4,52.3,11.048,6.4,0,95.25,Fixed_Fixed,3.445
65,40,600,3179,4369,5.16,41.25,6.4,79.2,95.25,28.4,52.3,4.4821,-459.27,7.2609,31.812,Fixed_Fixed,11.54
65,40,600,1807,876,5.16,41.25,6.4,79.2,95.25,28.4,52.3,27.5898,330.45,0,36.5,Fixed_Fixed,1.383
65,40,600,1784,623,5.16,41.25,6.4,79.2,95.25,28.4,52.3,38.2976,432.01,0,36.5,Fixed_Fixed,1.221
65,40,150,3150,4771,5.16,28.75,1.5,69.9,88.9,20.9,52.3,4.6968,-603.35,7.835,34.327,Fixed_Fixed,13.954
65,40,150,4216,842,5.16,28.75,1.5,69.9,88.9,20.9,52.3,15.239,1584.8,0,36.5,Fixed_Fixed,38.474
65,40,150,2259,4708,5.16,28.75,1.5,69.9,88.9,20.9,52.3,6.3646,-970.06,15.277,31.723,Fixed_Fixed,12.489
65,40,150,527,4875,5.16,28.75,1.5,69.9,88.9,20.9,52.3,14.7239,-2187,7.835,34.327,Fixed_Fixed,7.482
65,40,150,4458,4076,5.16,28.75,1.5,69.9,88.9,20.9,52.3,3.9728,190.4,0,36.5,Fixed_Fixed,14.991
65,40,300,4384,4772,5.16,56.25,1.5,76.2,95.25,23.9,52.3,2.9321,-173.94,7.835,34.327,Fixed_Fixed,16.992
65,40,300,2027,4353,5.16,56.25,1.5,76.2,95.25,23.9,52.3,6.262,-858.02,0,36.5,Fixed_Fixed,9.496
65,40,300,3284,3414,5.16,56.25,1.5,76.2,95.25,23.9,52.3,4.9104,-81.36,0,36.5,Fixed_Fixed,8.862
65,40,300,2434,3508,5.16,56.25,1.5,76.2,95.25,23.9,52.3,6.2129,-381.19,7.2609,31.812,Fixed_Fixed,7.282
65,40,300,3645,4158,5.16,56.25,1.5,76.2,95.25,23.9,52.3,3.8356,-188.64,7.835,34.327,Fixed_Fixed,12.256
65,40,600,909,1451,5.16,68.75,6.4,79.2,95.25,28.4,52.3,25.7967,-221.02,0,-36.5,Fixed_Fixed,1.051
65,40,600,711,3228,5.16,68.75,6.4,79.2,95.25,28.4,52.3,19.5378,-1034,7.835,34.327,Fixed_Fixed,5.859
65,40,600,4796,3973,5.16,68.75,6.4,79.2,95.25,28.4,52.3,2.9677,332.34,8.122,35.585,Fixed_Fixed,14.713
65,40,600,4422,770,5.16,68.75,6.4,79.2,95.25,28.4,52.3,13.6521,1665.8,0,36.5,Fixed_Fixed,37.16
65,40,600,1034,3667,5.16,68.75,6.4,79.2,95.25,28.4,52.3,12.5525,-1019,0,36.5,Fixed_Fixed,6.274
65,STD,150,1018,1347,5.16,0,1.5,69.9,88.9,20.9,52.3,56.6467,-175.48,0,36.5,Fixed_Fixed,1.226
65,STD,150,2066,2622,5.16,0,1.5,69.9,88.9,20.9,52.3,16.3221,-266.08,0,36.5,Fixed_Fixed,5.106
65,STD,150,891,822,5.16,0,1.5,69.9,88.9,20.9,52.3,98.4418,69.9,0,36.5,Fixed_Fixed,0.585
65,STD,150,4412,4094,5.16,0,1.5,69.9,88.9,20.9,52.3,5.3131,189.19,0,36.5,Fixed_Fixed,16.666
65,STD,150,4573,1545,5.16,0,1.5,69.9,88.9,20.9,52.3,10.867,1444,14.158,29.399,Fixed_Fixed,24.08
65,STD,300,555,3663,5.16,0,1.5,76.2,95.25,23.9,52.3,24.0283,-1536.4,7.835,34.327,Fixed_Fixed,6.059
65,STD,300,4674,2347,5.16,0,1.5,76.2,95.25,23.9,52.3,7.7751,1065.5,0,36.5,Fixed_Fixed,15.003
65,STD,300,4425,3130,5.16,0,1.5,76.2,95.25,23.9,52.3,6.5227,570.02,0,36.5,Fixed_Fixed,13.8
65,STD,300,4194,2117,5.16,0,1.5,76.2,95.25,23.9,52.3,9.5005,962.64,8.122,35.585,Fixed_Fixed,11.775
65,STD,300,3407,2889,5.16,0,1.5,76.2,95.25,23.9,52.3,9.0496,256.39,7.835,34.327,Fixed_Fixed,8.926
65,STD,600,943,1333,5.16,0,6.4,79.2,95.25,28.4,52.3,55.1248,-178.01,0,36.5,Fixed_Fixed,1.07
65,STD,600,2214,592,5.16,0,6.4,79.2,95.25,28.4,52.3,48.168,732.51,0,36.5,Fixed_Fixed,4.907
65,STD,600,4722,3646,5.16,0,6.4,79.2,95.25,28.4,52.3,5.2407,490.15,7.835,34.327,Fixed_Fixed,15.746
65,STD,600,1786,3430,5.16,0,6.4,79.2,95.25,28.4,52.3,13.1933,-721.62,7.2609,31.812,Fixed_Fixed,7.44
65,STD,600,983,2468,5.16,0,6.4,79.2,95.25,28.4,52.3,29.7957,-653.18,0,-36.5,Fixed_Fixed,3.805
65,STD,150,1090,1946,5.16,23,1.5,69.9,88.9,20.9,52.3,26.2186,-335.59,0,36.5,Fixed_Fixed,1.977
65,STD,150,2784,726,5.16,23,1.5,69.9,88.9,20.9,52.3,27.8506,899.52,0,36.5,Fixed_Fixed,5.489
65,STD,150,390,4895,5.16,23,1.5,69.9,88.9,20.9,52.3,15.6402,-2244,7.835,34.327,Fixed_Fixed,5.704
65,STD,150,3484,1618,5.16,23,1.5,69.9,88.9,20.9,52.3,11.5691,733.61,0,36.5,Fixed_Fixed,6.236
65,STD,150,814,2644,5.16,23,1.5,69.9,88.9,20.9,52.3,26.6466,-745.22,0,36.5,Fixed_Fixed,4.023
65,STD,300,2053,677,5.16,45,1.5,76.2,95.25,23.9,52.3,31.7819,518.92,0,36.5,Fixed_Fixed,1.721
65,STD,300,935,1046,5.16,45,1.5,76.2,95.25,23.9,52.3,37.5384,-81.36,0,36.5,Fixed_Fixed,0.766
65,STD,300,3443,1573,5.16,45,1.5,76.2,95.25,23.9,52.3,10.033,692.57,0,36.5,Fixed_Fixed,5.52
65,STD,300,1436,4252,5.16,45,1.5,76.2,95.25,23.9,52.3,9.2792,-1124,20.344,25.511,Fixed_Fixed,9.658
65,STD,300,3609,1374,5.16,45,1.5,76.2,95.25,23.9,52.3,10.9871,843.01,0,36.5,Fixed_Fixed,6.02
65,STD,600,3253,3582,5.16,55,6.4,79.2,95.25,28.4,52.3,4.7529,-153.39,7.5479,33.07,Fixed_Fixed,8.922
65,STD,600,1921,1859,5.16,55,6.4,79.2,95.25,28.4,52.3,12.4042,79.2,0,36.5,Fixed_Fixed,2.644
65,STD,600,512,3788,5.16,55,6.4,79.2,95.25,28.4,52.3,21.6655,-1550.4,0,36.5,Fixed_Fixed,6.264
65,STD,600,4997,964,5.16,55,6.4,79.2,95.25,28.4,52.3,10.4972,1824.3,0,36.5,Fixed_Fixed,58.361
65,STD,600,3320,3317,5.16,55,6.4,79.2,95.25,28.4,52.3,4.9744,6.4,0,66.617,Fixed_Fixed,8.326
