Pipe DN,Pipe Schedule,Flange Class,Outside Diamter (mm),Length1,Length2,Wall Thickness (mm),Lumped Mass,Raised Face Depth,W Neck C (mm),Flange Outer Radius,Flange Thickness D (mm),Raised Face Radius,new_col
90,80,600,101.6,1145,346,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1064
90,80,600,101.6,312,957,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1065
90,80,150,101.6,1494,1826,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1066
90,80,150,101.6,1065,1847,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1067
90,80,150,101.6,1342,1106,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1068
90,80,150,101.6,398,1237,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1069
90,80,150,101.6,881,564,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1070
90,80,300,101.6,733,1242,8.08,90.625,1.5,81,114.3,28.7,69.85,1071
90,80,300,101.6,518,871,8.08,90.625,1.5,81,114.3,28.7,69.85,1072
90,80,300,101.6,1744,475,8.08,90.625,1.5,81,114.3,28.7,69.85,1073
90,80,300,101.6,834,1759,8.08,90.625,1.5,81,114.3,28.7,69.85,1074
90,80,300,101.6,972,1063,8.08,90.625,1.5,81,114.3,28.7,69.85,1075
90,80,600,101.6,807,1768,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1076
90,80,600,101.6,1778,399,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1077
90,80,600,101.6,1003,541,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1078
90,80,600,101.6,1788,1682,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1079
90,80,600,101.6,596,485,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1080
90,XS,150,101.6,492,1082,8.08,0.0001,1.5,71.4,107.95,22.4,69.85,1081
90,XS,150,101.6,939,642,8.08,0.0001,1.5,71.4,107.95,22.4,69.85,1082
90,XS,150,101.6,1854,583,8.08,0.0001,1.5,71.4,107.95,22.4,69.85,1083
90,XS,150,101.6,971,1141,8.08,0.0001,1.5,71.4,107.95,22.4,69.85,1084
90,XS,150,101.6,1238,845,8.08,0.0001,1.5,71.4,107.95,22.4,69.85,1085
90,XS,300,101.6,828,859,8.08,0.0001,1.5,81,114.3,28.7,69.85,1086
90,XS,300,101.6,377,1399,8.08,0.0001,1.5,81,114.3,28.7,69.85,1087
90,XS,300,101.6,915,1584,8.08,0.0001,1.5,81,114.3,28.7,69.85,1088
90,XS,300,101.6,1479,1626,8.08,0.0001,1.5,81,114.3,28.7,69.85,1089
90,XS,300,101.6,899,1072,8.08,0.0001,1.5,81,114.3,28.7,69.85,1090
90,XS,600,101.6,1597,942,8.08,0.0001,6.4,85.9,114.3,35.1,69.85,1091
90,XS,600,101.6,906,473,8.08,0.0001,6.4,85.9,114.3,35.1,69.85,1092
90,XS,600,101.6,1202,992,8.08,0.0001,6.4,85.9,114.3,35.1,69.85,1093
90,XS,600,101.6,1799,1304,8.08,0.0001,6.4,85.9,114.3,35.1,69.85,1094
90,XS,600,101.6,1883,1274,8.08,0.0001,6.4,85.9,114.3,35.1,69.85,1095
90,XS,150,101.6,905,1361,8.08,38,1.5,71.4,107.95,22.4,69.85,1096
90,XS,150,101.6,1676,328,8.08,38,1.5,71.4,107.95,22.4,69.85,1097
90,XS,150,101.6,1137,1654,8.08,38,1.5,71.4,107.95,22.4,69.85,1098
90,XS,150,101.6,1535,1646,8.08,38,1.5,71.4,107.95,22.4,69.85,1099
90,XS,150,101.6,1778,325,8.08,38,1.5,71.4,107.95,22.4,69.85,1100
90,XS,300,101.6,1069,355,8.08,72.5,1.5,81,114.3,28.7,69.85,1101
90,XS,300,101.6,1388,563,8.08,72.5,1.5,81,114.3,28.7,69.85,1102
90,XS,300,101.6,780,1449,8.08,72.5,1.5,81,114.3,28.7,69.85,1103
90,XS,300,101.6,669,865,8.08,72.5,1.5,81,114.3,28.7,69.85,1104
90,XS,300,101.6,1986,1254,8.08,72.5,1.5,81,114.3,28.7,69.85,1105
90,XS,600,101.6,1130,479,8.08,101.5,6.4,85.9,114.3,35.1,69.85,1106
90,XS,600,101.6,1767,540,8.08,101.5,6.4,85.9,114.3,35.1,69.85,1107
90,XS,600,101.6,907,866,8.08,101.5,6.4,85.9,114.3,35.1,69.85,1108
90,XS,600,101.6,448,526,8.08,101.5,6.4,85.9,114.3,35.1,69.85,1109
90,XS,600,101.6,321,899,8.08,101.5,6.4,85.9,114.3,35.1,69.85,1110
90,XS,150,101.6,347,1383,8.08,28.5,1.5,71.4,107.95,22.4,69.85,1111
90,XS,150,101.6,1925,1562,8.08,28.5,1.5,71.4,107.95,22.4,69.85,1112
90,XS,150,101.6,1596,1121,8.08,28.5,1.5,71.4,107.95,22.4,69.85,1113
90,XS,150,101.6,1060,1493,8.08,28.5,1.5,71.4,107.95,22.4,69.85,1114
90,XS,150,101.6,1071,686,8.08,28.5,1.5,71.4,107.95,22.4,69.85,1115
90,XS,300,101.6,498,1397,8.08,54.375,1.5,81,114.3,28.7,69.85,1116
90,XS,300,101.6,350,1860,8.08,54.375,1.5,81,114.3,28.7,69.85,1117
90,XS,300,101.6,1892,1349,8.08,54.375,1.5,81,114.3,28.7,69.85,1118
90,XS,300,101.6,842,483,8.08,54.375,1.5,81,114.3,28.7,69.85,1119
90,XS,300,101.6,1378,1710,8.08,54.375,1.5,81,114.3,28.7,69.85,1120
90,XS,600,101.6,696,361,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1121
90,XS,600,101.6,885,1843,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1122
90,XS,600,101.6,1626,506,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1123
90,XS,600,101.6,482,703,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1124
90,XS,600,101.6,508,1809,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1125
90,XS,150,101.6,1375,1256,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1126
90,XS,150,101.6,1638,1474,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1127
90,XS,150,101.6,1543,426,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1128
90,XS,150,101.6,1809,747,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1129
90,XS,150,101.6,990,614,8.08,47.5,1.5,71.4,107.95,22.4,69.85,1130
90,XS,300,101.6,786,806,8.08,90.625,1.5,81,114.3,28.7,69.85,1131
90,XS,300,101.6,1401,1118,8.08,90.625,1.5,81,114.3,28.7,69.85,1132
90,XS,300,101.6,352,1009,8.08,90.625,1.5,81,114.3,28.7,69.85,1133
90,XS,300,101.6,851,1575,8.08,90.625,1.5,81,114.3,28.7,69.85,1134
90,XS,300,101.6,758,683,8.08,90.625,1.5,81,114.3,28.7,69.85,1135
90,XS,600,101.6,794,1826,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1136
90,XS,600,101.6,1047,886,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1137
90,XS,600,101.6,1461,1909,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1138
90,XS,600,101.6,1010,974,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1139
90,XS,600,101.6,1446,1721,8.08,126.875,6.4,85.9,114.3,35.1,69.85,1140
100,40,150,114.3,1744,1917,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1141
100,40,150,114.3,1673,984,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1142
100,40,150,114.3,1730,1583,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1143
100,40,150,114.3,1939,1806,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1144
100,40,150,114.3,858,314,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1145
100,40,300,114.3,912,920,6.02,0.0001,1.5,85.9,127,30.3,78.6,1146
100,40,300,114.3,1225,1100,6.02,0.0001,1.5,85.9,127,30.3,78.6,1147
100,40,300,114.3,1050,1484,6.02,0.0001,1.5,85.9,127,30.3,78.6,1148
100,40,300,114.3,854,849,6.02,0.0001,1.5,85.9,127,30.3,78.6,1149
100,40,300,114.3,1526,1957,6.02,0.0001,1.5,85.9,127,30.3,78.6,1150
100,40,600,114.3,401,910,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1151
100,40,600,114.3,399,1064,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1152
100,40,600,114.3,1245,721,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1153
100,40,600,114.3,395,1376,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1154
100,40,600,114.3,617,1624,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1155
100,40,150,114.3,539,1835,6.02,47,1.5,76.2,114.3,22.4,78.6,1156
100,40,150,114.3,1761,1021,6.02,47,1.5,76.2,114.3,22.4,78.6,1157
100,40,150,114.3,339,1680,6.02,47,1.5,76.2,114.3,22.4,78.6,1158
100,40,150,114.3,1842,1885,6.02,47,1.5,76.2,114.3,22.4,78.6,1159
100,40,150,114.3,657,833,6.02,47,1.5,76.2,114.3,22.4,78.6,1160
100,40,300,114.3,850,397,6.02,88,1.5,85.9,127,30.3,78.6,1161
100,40,300,114.3,1616,1319,6.02,88,1.5,85.9,127,30.3,78.6,1162
100,40,300,114.3,1122,347,6.02,88,1.5,85.9,127,30.3,78.6,1163
100,40,300,114.3,1086,618,6.02,88,1.5,85.9,127,30.3,78.6,1164
100,40,300,114.3,688,1430,6.02,88,1.5,85.9,127,30.3,78.6,1165
100,40,600,114.3,1183,1614,6.02,127,6.4,101.6,136.55,38.1,78.6,1166
100,40,600,114.3,933,1844,6.02,127,6.4,101.6,136.55,38.1,78.6,1167
100,40,600,114.3,1030,1287,6.02,127,6.4,101.6,136.55,38.1,78.6,1168
100,40,600,114.3,870,1071,6.02,127,6.4,101.6,136.55,38.1,78.6,1169
100,40,600,114.3,1441,385,6.02,127,6.4,101.6,136.55,38.1,78.6,1170
100,40,150,114.3,868,806,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1171
100,40,150,114.3,1674,1845,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1172
100,40,150,114.3,1779,1528,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1173
100,40,150,114.3,547,974,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1174
100,40,150,114.3,1737,422,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1175
100,40,300,114.3,533,885,6.02,66,1.5,85.9,127,30.3,78.6,1176
100,40,300,114.3,1189,1178,6.02,66,1.5,85.9,127,30.3,78.6,1177
100,40,300,114.3,1190,847,6.02,66,1.5,85.9,127,30.3,78.6,1178
100,40,300,114.3,1367,835,6.02,66,1.5,85.9,127,30.3,78.6,1179
100,40,300,114.3,458,976,6.02,66,1.5,85.9,127,30.3,78.6,1180
100,40,600,114.3,906,1544,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1181
100,40,600,114.3,1271,311,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1182
100,40,600,114.3,1692,626,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1183
100,40,600,114.3,970,746,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1184
100,40,600,114.3,1725,1184,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1185
100,40,150,114.3,1252,959,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1186
100,40,150,114.3,1377,747,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1187
100,40,150,114.3,820,1297,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1188
100,40,150,114.3,1468,1589,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1189
100,40,150,114.3,327,439,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1190
100,40,300,114.3,1188,760,6.02,110,1.5,85.9,127,30.3,78.6,1191
100,40,300,114.3,850,684,6.02,110,1.5,85.9,127,30.3,78.6,1192
100,40,300,114.3,1101,590,6.02,110,1.5,85.9,127,30.3,78.6,1193
100,40,300,114.3,527,1550,6.02,110,1.5,85.9,127,30.3,78.6,1194
100,40,300,114.3,1559,623,6.02,110,1.5,85.9,127,30.3,78.6,1195
100,40,600,114.3,1299,1625,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1196
100,40,600,114.3,1081,781,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1197
100,40,600,114.3,1409,1485,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1198
100,40,600,114.3,895,1302,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1199
100,40,600,114.3,927,769,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1200
100,STD,150,114.3,496,1561,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1201
100,STD,150,114.3,919,1462,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1202
100,STD,150,114.3,1377,1640,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1203
100,STD,150,114.3,809,779,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1204
100,STD,150,114.3,500,904,6.02,0.0001,1.5,76.2,114.3,22.4,78.6,1205
100,STD,300,114.3,329,956,6.02,0.0001,1.5,85.9,127,30.3,78.6,1206
100,STD,300,114.3,872,558,6.02,0.0001,1.5,85.9,127,30.3,78.6,1207
100,STD,300,114.3,833,1346,6.02,0.0001,1.5,85.9,127,30.3,78.6,1208
100,STD,300,114.3,1326,1711,6.02,0.0001,1.5,85.9,127,30.3,78.6,1209
100,STD,300,114.3,478,1386,6.02,0.0001,1.5,85.9,127,30.3,78.6,1210
100,STD,600,114.3,864,1552,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1211
100,STD,600,114.3,1318,1963,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1212
100,STD,600,114.3,1152,714,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1213
100,STD,600,114.3,730,1005,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1214
100,STD,600,114.3,554,1174,6.02,0.0001,6.4,101.6,136.55,38.1,78.6,1215
100,STD,150,114.3,1900,659,6.02,47,1.5,76.2,114.3,22.4,78.6,1216
100,STD,150,114.3,894,1799,6.02,47,1.5,76.2,114.3,22.4,78.6,1217
100,STD,150,114.3,568,1138,6.02,47,1.5,76.2,114.3,22.4,78.6,1218
100,STD,150,114.3,1226,1760,6.02,47,1.5,76.2,114.3,22.4,78.6,1219
100,STD,150,114.3,1153,1175,6.02,47,1.5,76.2,114.3,22.4,78.6,1220
100,STD,300,114.3,1608,1569,6.02,88,1.5,85.9,127,30.3,78.6,1221
100,STD,300,114.3,764,626,6.02,88,1.5,85.9,127,30.3,78.6,1222
100,STD,300,114.3,1154,485,6.02,88,1.5,85.9,127,30.3,78.6,1223
100,STD,300,114.3,673,1438,6.02,88,1.5,85.9,127,30.3,78.6,1224
100,STD,300,114.3,1003,1677,6.02,88,1.5,85.9,127,30.3,78.6,1225
100,STD,600,114.3,1812,1770,6.02,127,6.4,101.6,136.55,38.1,78.6,1226
100,STD,600,114.3,1780,311,6.02,127,6.4,101.6,136.55,38.1,78.6,1227
100,STD,600,114.3,411,1006,6.02,127,6.4,101.6,136.55,38.1,78.6,1228
100,STD,600,114.3,1647,640,6.02,127,6.4,101.6,136.55,38.1,78.6,1229
100,STD,600,114.3,679,1204,6.02,127,6.4,101.6,136.55,38.1,78.6,1230
100,STD,150,114.3,1467,1066,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1231
100,STD,150,114.3,985,1925,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1232
100,STD,150,114.3,1546,1763,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1233
100,STD,150,114.3,861,358,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1234
100,STD,150,114.3,1626,671,6.02,35.25,1.5,76.2,114.3,22.4,78.6,1235
100,STD,300,114.3,1174,1522,6.02,66,1.5,85.9,127,30.3,78.6,1236
100,STD,300,114.3,673,1472,6.02,66,1.5,85.9,127,30.3,78.6,1237
100,STD,300,114.3,1544,1626,6.02,66,1.5,85.9,127,30.3,78.6,1238
100,STD,300,114.3,585,1035,6.02,66,1.5,85.9,127,30.3,78.6,1239
100,STD,300,114.3,1146,831,6.02,66,1.5,85.9,127,30.3,78.6,1240
100,STD,600,114.3,303,1795,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1241
100,STD,600,114.3,574,1297,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1242
100,STD,600,114.3,721,1371,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1243
100,STD,600,114.3,1263,757,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1244
100,STD,600,114.3,1780,1664,6.02,95.25,6.4,101.6,136.55,38.1,78.6,1245
100,STD,150,114.3,560,1393,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1246
100,STD,150,114.3,1261,588,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1247
100,STD,150,114.3,1450,1964,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1248
100,STD,150,114.3,705,1058,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1249
100,STD,150,114.3,954,1419,6.02,58.75,1.5,76.2,114.3,22.4,78.6,1250
100,STD,300,114.3,982,1575,6.02,110,1.5,85.9,127,30.3,78.6,1251
100,STD,300,114.3,1741,851,6.02,110,1.5,85.9,127,30.3,78.6,1252
100,STD,300,114.3,1594,1684,6.02,110,1.5,85.9,127,30.3,78.6,1253
100,STD,300,114.3,1887,1376,6.02,110,1.5,85.9,127,30.3,78.6,1254
100,STD,300,114.3,905,650,6.02,110,1.5,85.9,127,30.3,78.6,1255
100,STD,600,114.3,910,1503,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1256
100,STD,600,114.3,1555,629,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1257
100,STD,600,114.3,410,1485,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1258
100,STD,600,114.3,757,1020,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1259
100,STD,600,114.3,385,1774,6.02,158.75,6.4,101.6,136.55,38.1,78.6,1260
100,80,150,114.3,1448,1615,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1261
100,80,150,114.3,1452,754,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1262
100,80,150,114.3,1577,1414,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1263
100,80,150,114.3,1606,616,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1264
100,80,150,114.3,1067,343,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1265
100,80,300,114.3,853,658,8.56,0.0001,1.5,85.9,127,30.3,78.6,1266
100,80,300,114.3,498,397,8.56,0.0001,1.5,85.9,127,30.3,78.6,1267
100,80,300,114.3,1005,1145,8.56,0.0001,1.5,85.9,127,30.3,78.6,1268
100,80,300,114.3,1553,1917,8.56,0.0001,1.5,85.9,127,30.3,78.6,1269
100,80,300,114.3,474,1544,8.56,0.0001,1.5,85.9,127,30.3,78.6,1270
100,80,600,114.3,1338,1039,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1271
100,80,600,114.3,1535,1334,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1272
100,80,600,114.3,934,1184,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1273
100,80,600,114.3,960,1407,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1274
100,80,600,114.3,1403,1861,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1275
100,80,150,114.3,559,313,8.56,47,1.5,76.2,114.3,22.4,78.6,1276
100,80,150,114.3,552,931,8.56,47,1.5,76.2,114.3,22.4,78.6,1277
100,80,150,114.3,1782,663,8.56,47,1.5,76.2,114.3,22.4,78.6,1278
100,80,150,114.3,630,1846,8.56,47,1.5,76.2,114.3,22.4,78.6,1279
100,80,150,114.3,865,1042,8.56,47,1.5,76.2,114.3,22.4,78.6,1280
100,80,300,114.3,1548,497,8.56,88,1.5,85.9,127,30.3,78.6,1281
100,80,300,114.3,576,1079,8.56,88,1.5,85.9,127,30.3,78.6,1282
100,80,300,114.3,1681,963,8.56,88,1.5,85.9,127,30.3,78.6,1283
100,80,300,114.3,1907,1175,8.56,88,1.5,85.9,127,30.3,78.6,1284
100,80,300,114.3,1573,828,8.56,88,1.5,85.9,127,30.3,78.6,1285
100,80,600,114.3,743,1278,8.56,127,6.4,101.6,136.55,38.1,78.6,1286
100,80,600,114.3,1885,1392,8.56,127,6.4,101.6,136.55,38.1,78.6,1287
100,80,600,114.3,1325,785,8.56,127,6.4,101.6,136.55,38.1,78.6,1288
100,80,600,114.3,1571,1320,8.56,127,6.4,101.6,136.55,38.1,78.6,1289
100,80,600,114.3,1394,393,8.56,127,6.4,101.6,136.55,38.1,78.6,1290
100,80,150,114.3,986,1544,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1291
100,80,150,114.3,1459,1780,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1292
100,80,150,114.3,1374,382,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1293
100,80,150,114.3,1280,1462,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1294
100,80,150,114.3,991,1610,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1295
100,80,300,114.3,497,1540,8.56,66,1.5,85.9,127,30.3,78.6,1296
100,80,300,114.3,960,867,8.56,66,1.5,85.9,127,30.3,78.6,1297
100,80,300,114.3,1868,392,8.56,66,1.5,85.9,127,30.3,78.6,1298
100,80,300,114.3,630,766,8.56,66,1.5,85.9,127,30.3,78.6,1299
100,80,300,114.3,1560,319,8.56,66,1.5,85.9,127,30.3,78.6,1300
100,80,600,114.3,1700,317,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1301
100,80,600,114.3,1003,613,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1302
100,80,600,114.3,966,360,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1303
100,80,600,114.3,1635,1630,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1304
100,80,600,114.3,585,522,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1305
100,80,150,114.3,646,872,8.56,58.75,1.5,76.2,114.3,22.4,78.6,1306
100,80,150,114.3,1891,750,8.56,58.75,1.5,76.2,114.3,22.4,78.6,1307
100,80,150,114.3,397,858,8.56,58.75,1.5,76.2,114.3,22.4,78.6,1308
100,80,150,114.3,1978,490,8.56,58.75,1.5,76.2,114.3,22.4,78.6,1309
100,80,150,114.3,1054,1762,8.56,58.75,1.5,76.2,114.3,22.4,78.6,1310
100,80,300,114.3,1909,409,8.56,110,1.5,85.9,127,30.3,78.6,1311
100,80,300,114.3,1849,1789,8.56,110,1.5,85.9,127,30.3,78.6,1312
100,80,300,114.3,1687,692,8.56,110,1.5,85.9,127,30.3,78.6,1313
100,80,300,114.3,1266,833,8.56,110,1.5,85.9,127,30.3,78.6,1314
100,80,300,114.3,1734,381,8.56,110,1.5,85.9,127,30.3,78.6,1315
100,80,600,114.3,1437,1853,8.56,158.75,6.4,101.6,136.55,38.1,78.6,1316
100,80,600,114.3,559,1364,8.56,158.75,6.4,101.6,136.55,38.1,78.6,1317
100,80,600,114.3,1785,1479,8.56,158.75,6.4,101.6,136.55,38.1,78.6,1318
100,80,600,114.3,1611,1245,8.56,158.75,6.4,101.6,136.55,38.1,78.6,1319
100,80,600,114.3,467,866,8.56,158.75,6.4,101.6,136.55,38.1,78.6,1320
100,XS,150,114.3,1588,303,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1321
100,XS,150,114.3,1540,1355,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1322
100,XS,150,114.3,1401,1102,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1323
100,XS,150,114.3,934,415,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1324
100,XS,150,114.3,1726,748,8.56,0.0001,1.5,76.2,114.3,22.4,78.6,1325
100,XS,300,114.3,768,426,8.56,0.0001,1.5,85.9,127,30.3,78.6,1326
100,XS,300,114.3,648,1716,8.56,0.0001,1.5,85.9,127,30.3,78.6,1327
100,XS,300,114.3,1355,476,8.56,0.0001,1.5,85.9,127,30.3,78.6,1328
100,XS,300,114.3,1761,1588,8.56,0.0001,1.5,85.9,127,30.3,78.6,1329
100,XS,300,114.3,1863,447,8.56,0.0001,1.5,85.9,127,30.3,78.6,1330
100,XS,600,114.3,1895,1471,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1331
100,XS,600,114.3,393,1622,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1332
100,XS,600,114.3,526,1916,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1333
100,XS,600,114.3,394,1316,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1334
100,XS,600,114.3,1156,1415,8.56,0.0001,6.4,101.6,136.55,38.1,78.6,1335
100,XS,150,114.3,629,1020,8.56,47,1.5,76.2,114.3,22.4,78.6,1336
100,XS,150,114.3,1246,796,8.56,47,1.5,76.2,114.3,22.4,78.6,1337
100,XS,150,114.3,458,898,8.56,47,1.5,76.2,114.3,22.4,78.6,1338
100,XS,150,114.3,1953,788,8.56,47,1.5,76.2,114.3,22.4,78.6,1339
100,XS,150,114.3,313,1976,8.56,47,1.5,76.2,114.3,22.4,78.6,1340
100,XS,300,114.3,1777,1248,8.56,88,1.5,85.9,127,30.3,78.6,1341
100,XS,300,114.3,1722,582,8.56,88,1.5,85.9,127,30.3,78.6,1342
100,XS,300,114.3,794,518,8.56,88,1.5,85.9,127,30.3,78.6,1343
100,XS,300,114.3,308,715,8.56,88,1.5,85.9,127,30.3,78.6,1344
100,XS,300,114.3,1881,892,8.56,88,1.5,85.9,127,30.3,78.6,1345
100,XS,600,114.3,944,1166,8.56,127,6.4,101.6,136.55,38.1,78.6,1346
100,XS,600,114.3,477,1262,8.56,127,6.4,101.6,136.55,38.1,78.6,1347
100,XS,600,114.3,565,1845,8.56,127,6.4,101.6,136.55,38.1,78.6,1348
100,XS,600,114.3,1689,343,8.56,127,6.4,101.6,136.55,38.1,78.6,1349
100,XS,600,114.3,1316,1329,8.56,127,6.4,101.6,136.55,38.1,78.6,1350
100,XS,150,114.3,383,1844,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1351
100,XS,150,114.3,1241,1691,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1352
100,XS,150,114.3,465,1283,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1353
100,XS,150,114.3,395,874,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1354
100,XS,150,114.3,1762,1976,8.56,35.25,1.5,76.2,114.3,22.4,78.6,1355
100,XS,300,114.3,1644,916,8.56,66,1.5,85.9,127,30.3,78.6,1356
100,XS,300,114.3,626,536,8.56,66,1.5,85.9,127,30.3,78.6,1357
100,XS,300,114.3,1532,1977,8.56,66,1.5,85.9,127,30.3,78.6,1358
100,XS,300,114.3,1813,1616,8.56,66,1.5,85.9,127,30.3,78.6,1359
100,XS,300,114.3,671,1585,8.56,66,1.5,85.9,127,30.3,78.6,1360
100,XS,600,114.3,801,1152,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1361
100,XS,600,114.3,1048,671,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1362
100,XS,600,114.3,1409,1477,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1363
100,XS,600,114.3,1785,1679,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1364
100,XS,600,114.3,965,1272,8.56,95.25,6.4,101.6,136.55,38.1,78.6,1365
100,XS,150,114.3,807,1682,8.56,58.75,1.5,76.2,114.3,22.4,78.6,1366
100,XS,150,114.3,1602,1195,8.56,58.75,1.5,76.2,114.3,22.4,78.6,1367
