pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation,,,
65,XXS,150,73,1087,3489,14.02,23,1.5,69.9,88.9,20.9,52.3,-750.13,8.122,35.585,10.5384,Pinned,Fixed,Pinned_Fixed,8.74,688.1889764,409.2144698,
65,XXS,150,73,2562,1477,14.02,23,1.5,69.9,88.9,20.9,52.3,791.94,8.122,35.585,13.4414,Pinned,Fixed,Pinned_Fixed,9.653,760.0787402,576.4633246,
65,XXS,150,73,1535,3191,14.02,23,1.5,69.9,88.9,20.9,52.3,-416.82,0,36.5,9.361,Pinned,Fixed,Pinned_Fixed,8.67,682.6771654,360.5838017,
65,XXS,150,73,1882,1400,14.02,23,1.5,69.9,88.9,20.9,52.3,460.94,0,36.5,18.6014,Pinned,Fixed,Pinned_Fixed,4.975,391.7322835,411.1531174,
65,XXS,150,73,3380,2392,14.02,23,1.5,69.9,88.9,20.9,52.3,866.74,7.3421,32.168,6.7103,Pinned,Fixed,Pinned_Fixed,17.551,1381.968504,523.2493211,
65,XXS,300,73,3070,4024,14.02,45,1.5,76.2,95.25,23.9,52.3,134.04,7.3421,32.168,3.8931,Pinned,Fixed,Pinned_Fixed,19.997,1574.566929,345.8798616,
65,XXS,300,73,1489,3095,14.02,45,1.5,76.2,95.25,23.9,52.3,-376.39,0,36.5,8.6231,Pinned,Fixed,Pinned_Fixed,7.801,614.2519685,298.8674176,
65,XXS,300,73,2854,1618,14.02,45,1.5,76.2,95.25,23.9,52.3,846.97,0,36.5,10.035,Pinned,Fixed,Pinned_Fixed,10.965,863.3858268,488.8671816,
65,XXS,300,73,1776,777,14.02,45,1.5,76.2,95.25,23.9,52.3,598.63,0,36.5,29.2641,Pinned,Fixed,Pinned_Fixed,3.901,307.1653543,507.1962023,
65,XXS,300,73,479,4390,14.02,45,1.5,76.2,95.25,23.9,52.3,-1509.1,8.122,35.585,10.3293,Pinned,Fixed,Pinned_Fixed,16.59,1306.299213,761.3461355,
65,XXS,600,73,3854,3365,14.02,55,6.4,79.2,95.25,28.4,52.3,736.51,8.122,35.585,3.7348,Pinned,Fixed,Pinned_Fixed,22.646,1783.149606,375.7714007,
65,XXS,600,73,4856,1034,14.02,55,6.4,79.2,95.25,28.4,52.3,2325.8,8.122,35.585,7.3636,Pinned,Fixed,Pinned_Fixed,33.373,2627.795276,1091.818146,
65,XXS,600,73,606,2180,14.02,55,6.4,79.2,95.25,28.4,52.3,-490.16,8.122,35.585,21.7569,Pinned,Fixed,Pinned_Fixed,2.718,214.015748,262.7310119,
65,XXS,600,73,1380,723,14.02,55,6.4,79.2,95.25,28.4,52.3,399.6,0,36.5,35.7245,Pinned,Fixed,Pinned_Fixed,2.017,158.8188976,320.1377792,
65,XXS,600,73,1526,1497,14.02,55,6.4,79.2,95.25,28.4,52.3,235.95,0,36.5,16.3941,Pinned,Fixed,Pinned_Fixed,3.467,272.992126,252.5261119,
65,XXS,150,73,4449,3517,14.02,17.25,1.5,69.9,88.9,20.9,52.3,1066.1,8.122,35.585,3.7176,Pinned,Fixed,Pinned_Fixed,32.946,2594.173228,544.1645226,
65,XXS,150,73,1162,2235,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-237.57,0,36.5,17.6173,Pinned,Fixed,Pinned_Fixed,4.393,345.9055118,343.8471458,
65,XXS,150,73,622,1417,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-221.46,0,36.5,44.5457,Pinned,Fixed,Pinned_Fixed,1.507,118.6614173,298.2523751,
65,XXS,150,73,1888,4910,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-906.55,0,36.5,5.0467,Pinned,Fixed,Pinned_Fixed,19.651,1547.322835,440.6127043,
65,XXS,150,73,3449,4516,14.02,17.25,1.5,69.9,88.9,20.9,52.3,133.41,8.122,35.585,3.6228,Pinned,Fixed,Pinned_Fixed,26.536,2089.448819,427.1148665,
65,XXS,300,73,2317,3795,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-222.53,7.3421,32.168,5.3706,Pinned,Fixed,Pinned_Fixed,14.584,1148.346457,347.9880526,
65,XXS,300,73,2073,3693,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-304.67,0,36.5,5.9928,Pinned,Fixed,Pinned_Fixed,12.864,1012.913386,342.5079733,
65,XXS,300,73,1184,2389,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-281.79,0,36.5,14.1213,Pinned,Fixed,Pinned_Fixed,4.705,370.4724409,295.1883257,
65,XXS,300,73,4872,2363,14.02,33.75,1.5,76.2,95.25,23.9,52.3,1720.4,6.5621,28.751,4.4727,Pinned,Fixed,Pinned_Fixed,43.638,3436.062992,867.1604817,
65,XXS,300,73,2768,2275,14.02,33.75,1.5,76.2,95.25,23.9,52.3,583.5,6.5621,28.751,7.8549,Pinned,Fixed,Pinned_Fixed,11.458,902.2047244,399.8658808,
65,XXS,600,73,4429,4538,14.02,41.25,6.4,79.2,95.25,28.4,52.3,635.19,0,36.5,2.6101,Pinned,Fixed,Pinned_Fixed,34.305,2701.181102,397.8134302,
65,XXS,600,73,3448,1522,14.02,41.25,6.4,79.2,95.25,28.4,52.3,1236.9,0,36.5,8.9506,Pinned,Fixed,Pinned_Fixed,19.434,1530.23622,772.8215396,
65,XXS,600,73,957,1796,14.02,41.25,6.4,79.2,95.25,28.4,52.3,-176.76,0,36.5,20.6922,Pinned,Fixed,Pinned_Fixed,2.663,209.6850394,244.8176385,
65,XXS,600,73,4554,3662,14.02,41.25,6.4,79.2,95.25,28.4,52.3,985.38,0,36.5,3.1454,Pinned,Fixed,Pinned_Fixed,31.845,2507.480315,445.022538,
65,XXS,600,73,2679,2002,14.02,41.25,6.4,79.2,95.25,28.4,52.3,610.38,0,36.5,8.7316,Pinned,Fixed,Pinned_Fixed,9.878,777.7952756,383.2019625,
65,XXS,150,73,543,580,14.02,28.75,1.5,69.9,88.9,20.9,52.3,83.92,0,36.5,100.7729,Pinned,Fixed,Pinned_Fixed,0.448,35.27559055,200.5795447,
65,XXS,150,73,2805,2924,14.02,28.75,1.5,69.9,88.9,20.9,52.3,386.26,14.316,29.727,6.3074,Pinned,Fixed,Pinned_Fixed,13.826,1088.661417,387.4465489,
65,XXS,150,73,1460,627,14.02,28.75,1.5,69.9,88.9,20.9,52.3,523.75,0,36.5,46.214,Pinned,Fixed,Pinned_Fixed,2.797,220.2362205,574.2895277,
65,XXS,150,73,3948,2961,14.02,28.75,1.5,69.9,88.9,20.9,52.3,953.34,12.795,26.57,4.6478,Pinned,Fixed,Pinned_Fixed,24.256,1909.92126,500.8774573,
65,XXS,150,73,1947,2378,14.02,28.75,1.5,69.9,88.9,20.9,52.3,138.72,0,36.5,10.3364,Pinned,Fixed,Pinned_Fixed,7.358,579.3700787,337.9044891,
65,XXS,300,73,1065,4719,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-1247.4,8.122,35.585,6.3834,Pinned,Fixed,Pinned_Fixed,14.525,1143.700787,411.9391522,
65,XXS,300,73,4847,2467,14.02,56.25,1.5,76.2,95.25,23.9,52.3,1619.2,14.316,29.727,4.094,Pinned,Fixed,Pinned_Fixed,36.748,2893.543307,668.4153527,
65,XXS,300,73,970,4050,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-994.08,0,36.5,8.1265,Pinned,Fixed,Pinned_Fixed,10.362,815.9055118,374.1209239,
65,XXS,300,73,3716,4779,14.02,56.25,1.5,76.2,95.25,23.9,52.3,170.2,7.3421,32.168,2.7079,Pinned,Fixed,Pinned_Fixed,28.888,2274.645669,347.5481397,
65,XXS,300,73,3681,4972,14.02,56.25,1.5,76.2,95.25,23.9,52.3,90.22,0,36.5,2.6187,Pinned,Fixed,Pinned_Fixed,29.769,2344.015748,346.3497391,
65,XXS,600,73,4528,437,14.02,68.75,6.4,79.2,95.25,28.4,52.3,2443.7,0,36.5,10.9006,Pinned,Fixed,Pinned_Fixed,9.607,756.4566929,465.2678723,
65,XXS,600,73,2221,4187,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-385.63,8.122,35.585,4.2883,Pinned,Fixed,Pinned_Fixed,15.122,1190.708661,288.1106182,
65,XXS,600,73,343,3994,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-1419.5,7.3421,32.168,12.8888,Pinned,Fixed,Pinned_Fixed,13.541,1066.220472,775.4041004,
65,XXS,600,73,2063,4642,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-610.13,8.122,35.585,4.062,Pinned,Fixed,Pinned_Fixed,16.587,1306.062992,299.3454313,
65,XXS,600,73,1672,625,14.02,68.75,6.4,79.2,95.25,28.4,52.3,608.22,0,-36.5,33.7804,Pinned,Fixed,Pinned_Fixed,3.157,248.5826772,473.8100194,
80,40,150,88.9,935,3487,5.49,0,1.5,69.9,95.25,22.4,63.5,-854.13,0,44.45,16.7304,Pinned,Fixed,Pinned_Fixed,4.687,369.0551181,348.3903752,
80,40,150,88.9,3926,3788,5.49,0,1.5,69.9,95.25,22.4,63.5,683.38,0,-44.45,5.5524,Pinned,Fixed,Pinned_Fixed,12.494,983.7795276,308.2102783,
80,40,150,88.9,2975,2599,5.49,0,1.5,69.9,95.25,22.4,63.5,571.38,9.5856,41.997,10.2713,Pinned,Fixed,Pinned_Fixed,8.097,637.5590551,369.499984,
80,40,150,88.9,4997,932,5.49,0,1.5,69.9,95.25,22.4,63.5,2484.9,0,44.45,10.3276,Pinned,Fixed,Pinned_Fixed,13.602,1071.023622,624.1184912,
80,40,150,88.9,410,2469,5.49,0,1.5,69.9,95.25,22.4,63.5,-773.53,0,-44.45,40.0762,Pinned,Fixed,Pinned_Fixed,2.309,181.8110236,411.1263748,
80,40,300,88.9,1740,4040,5.49,0,1.5,79.2,107.95,26.9,63.5,-624.05,9.2802,40.659,9.2001,Pinned,Fixed,Pinned_Fixed,5.896,464.2519685,240.9988073,
80,40,300,88.9,4716,1810,5.49,0,1.5,79.2,107.95,26.9,63.5,1926.7,9.8911,43.336,8.0864,Pinned,Fixed,Pinned_Fixed,66.721,5253.622047,2397.080603,
80,40,300,88.9,962,1556,5.49,0,1.5,79.2,107.95,26.9,63.5,-28.4,0,-107.95,38.4323,Pinned,Fixed,Pinned_Fixed,1.245,98.03149606,212.5840114,
80,40,300,88.9,3580,2344,5.49,0,1.5,79.2,107.95,26.9,63.5,1002.2,18.691,38.811,9.0028,Pinned,Fixed,Pinned_Fixed,11.419,899.1338583,456.7415756,
80,40,300,88.9,2597,4917,5.49,0,1.5,79.2,107.95,26.9,63.5,-487.38,8.9748,39.321,5.5025,Pinned,Fixed,Pinned_Fixed,11.771,926.8503937,287.7652058,
80,40,600,88.9,996,879,5.49,0,6.4,82.6,104.8,31.8,63.5,82.6,0,-44.45,63.476,Pinned,Fixed,Pinned_Fixed,0.814,64.09448819,229.56138,
80,40,600,88.9,3242,994,5.49,0,6.4,82.6,104.8,31.8,63.5,1425.1,0,-44.45,19.0935,Pinned,Fixed,Pinned_Fixed,49.74,3916.535433,4219.453421,
80,40,600,88.9,4197,770,5.49,0,6.4,82.6,104.8,31.8,63.5,2099.7,9.5856,-41.997,14.6116,Pinned,Fixed,Pinned_Fixed,8.796,692.5984252,571.0154589,
80,40,600,88.9,2898,1765,5.49,0,6.4,82.6,104.8,31.8,63.5,857.47,0,-44.45,14.0179,Pinned,Fixed,Pinned_Fixed,7.017,552.519685,437.0179793,
80,40,600,88.9,1275,4628,5.49,0,6.4,82.6,104.8,31.8,63.5,-1124.4,18.691,38.811,9.1408,Pinned,Fixed,Pinned_Fixed,7.774,612.1259843,315.7138349,
80,40,150,88.9,1622,2802,5.49,29,1.5,69.9,95.25,22.4,63.5,-172.77,0,44.45,11.2291,Pinned,Fixed,Pinned_Fixed,3.673,289.2125984,183.2444156,
80,40,150,88.9,3947,1835,5.49,29,1.5,69.9,95.25,22.4,63.5,1351.3,18.691,-38.811,8.7743,Pinned,Fixed,Pinned_Fixed,11.929,939.2913386,465.0304468,
80,40,150,88.9,4491,573,5.49,29,1.5,69.9,95.25,22.4,63.5,2371.5,9.2802,40.659,14.1075,Pinned,Fixed,Pinned_Fixed,6.932,545.8267717,434.4836953,
80,40,150,88.9,4040,3709,5.49,29,1.5,69.9,95.25,22.4,63.5,649.22,0,44.45,4.411,Pinned,Fixed,Pinned_Fixed,13.567,1068.267717,265.8800509,
80,40,150,88.9,4700,1051,5.49,29,1.5,69.9,95.25,22.4,63.5,2243.2,0,-44.45,10.5197,Pinned,Fixed,Pinned_Fixed,23.143,1822.283465,1081.652805,
80,40,300,88.9,1690,3452,5.49,57,1.5,79.2,107.95,26.9,63.5,-325.21,8.9748,39.321,7.2361,Pinned,Fixed,Pinned_Fixed,4.756,374.488189,152.9013347,
80,40,300,88.9,1596,1681,5.49,57,1.5,79.2,107.95,26.9,63.5,79.2,0,-44.45,14.6873,Pinned,Fixed,Pinned_Fixed,2.157,169.8425197,140.75278,
80,40,300,88.9,2001,594,5.49,57,1.5,79.2,107.95,26.9,63.5,751.23,0,-44.45,36.2906,Pinned,Fixed,Pinned_Fixed,3.511,276.4566929,566.0956902,
80,40,300,88.9,802,1332,5.49,57,1.5,79.2,107.95,26.9,63.5,-80.298,38.899,2.1845,28.5801,Pinned,Fixed,Pinned_Fixed,1.063,83.7007874,134.9776551,
80,40,300,88.9,967,4640,5.49,57,1.5,79.2,107.95,26.9,63.5,-1176.1,17.5,36.338,8.013,Pinned,Fixed,Pinned_Fixed,5.989,471.5748031,213.2133169,
80,40,600,88.9,2696,790,5.49,76,6.4,82.6,104.8,31.8,63.5,1051.9,9.5856,-41.997,20.9469,Pinned,Fixed,Pinned_Fixed,7.743,609.6850394,720.5993884,
80,40,600,88.9,846,2586,5.49,76,6.4,82.6,104.8,31.8,63.5,-413.9,0,-44.45,13.8724,Pinned,Fixed,Pinned_Fixed,1.867,147.007874,115.0696498,
80,40,600,88.9,4138,1328,5.49,76,6.4,82.6,104.8,31.8,63.5,1628.8,0,-44.45,9.2583,Pinned,Fixed,Pinned_Fixed,17.838,1404.566929,733.7401419,
80,40,600,88.9,3731,3156,5.49,76,6.4,82.6,104.8,31.8,63.5,663.29,9.2802,-40.659,4.2762,Pinned,Fixed,Pinned_Fixed,8.291,652.8346457,157.5178571,
80,40,600,88.9,622,2793,5.49,76,6.4,82.6,104.8,31.8,63.5,-646.71,0,-44.45,16.2181,Pinned,Fixed,Pinned_Fixed,1.826,143.7795276,131.5726487,
80,40,150,88.9,3200,4085,5.49,21.75,1.5,69.9,95.25,22.4,63.5,69.9,0,44.45,5.0177,Pinned,Fixed,Pinned_Fixed,10.97,863.7795276,244.5547993,
80,40,150,88.9,1997,666,5.49,21.75,1.5,69.9,95.25,22.4,63.5,774.16,0,-44.45,40.8461,Pinned,Fixed,Pinned_Fixed,5.408,425.8267717,981.4137757,
80,40,150,88.9,3735,4514,5.49,21.75,1.5,69.9,95.25,22.4,63.5,227.87,8.9748,39.321,4.035,Pinned,Fixed,Pinned_Fixed,14.307,1126.535433,256.4820562,
80,40,150,88.9,3205,4912,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-135.85,8.9748,39.321,4.1443,Pinned,Fixed,Pinned_Fixed,13.247,1043.070866,243.9122389,
80,40,150,88.9,4984,1625,5.49,21.75,1.5,69.9,95.25,22.4,63.5,2102.9,9.2802,40.659,7.6745,Pinned,Fixed,Pinned_Fixed,108.821,8568.582677,3710.459311,
80,40,300,88.9,4634,4138,5.49,42.75,1.5,79.2,107.95,26.9,63.5,743.14,9.2802,40.659,3.2256,Pinned,Fixed,Pinned_Fixed,17.139,1349.527559,245.6183784,
80,40,300,88.9,427,2883,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-822.08,0,-44.45,23.6017,Pinned,Fixed,Pinned_Fixed,2.091,164.6456693,219.2614032,
80,40,300,88.9,2884,4304,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-84.69,39.321,8.9748,4.3503,Pinned,Fixed,Pinned_Fixed,9.999,787.3228346,193.2594086,
80,40,300,88.9,1480,2520,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-128.62,35.102,16.904,11.5244,Pinned,Fixed,Pinned_Fixed,2.947,232.0472441,150.8909977,
80,40,300,88.9,3168,1080,5.49,42.75,1.5,79.2,107.95,26.9,63.5,1224.2,9.8911,-43.336,15.6309,Pinned,Fixed,Pinned_Fixed,11.882,935.5905512,825.1604485,
80,40,600,88.9,650,3212,5.49,57,6.4,82.6,104.8,31.8,63.5,-803.99,0,-44.45,15.0648,Pinned,Fixed,Pinned_Fixed,2.507,197.4015748,167.7963752,
80,40,600,88.9,1920,1766,5.49,57,6.4,82.6,104.8,31.8,63.5,280.92,0,44.45,12.4208,Pinned,Fixed,Pinned_Fixed,2.702,212.7559055,149.1076014,
80,40,600,88.9,2988,3441,5.49,57,6.4,82.6,104.8,31.8,63.5,208.92,0,44.45,4.877,Pinned,Fixed,Pinned_Fixed,7.976,628.0314961,172.8234902,
80,40,600,88.9,3326,3937,5.49,57,6.4,82.6,104.8,31.8,63.5,223,9.5856,41.997,3.9768,Pinned,Fixed,Pinned_Fixed,10.167,800.5511811,179.635201,
80,40,600,88.9,962,3635,5.49,57,6.4,82.6,104.8,31.8,63.5,-782.05,0,44.45,10.2128,Pinned,Fixed,Pinned_Fixed,3.565,280.7086614,161.7592899,
80,40,150,88.9,1650,1235,5.49,36.25,1.5,69.9,95.25,22.4,63.5,311.58,0,-44.45,23.1564,Pinned,Fixed,Pinned_Fixed,1.847,145.4330709,190.0215292,
80,40,150,88.9,3267,973,5.49,36.25,1.5,69.9,95.25,22.4,63.5,1393.7,9.8911,-43.336,17.258,Pinned,Fixed,Pinned_Fixed,27.161,2138.661417,2082.57711,
80,40,150,88.9,1108,4645,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-1122.6,0,44.45,8.2388,Pinned,Fixed,Pinned_Fixed,6.654,523.9370079,243.5631754,
80,40,150,88.9,1397,3322,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-444.32,0,44.45,9.9998,Pinned,Fixed,Pinned_Fixed,4.046,318.5826772,179.7554485,
80,40,150,88.9,1723,2867,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-125.24,35.102,16.904,9.9535,Pinned,Fixed,Pinned_Fixed,3.941,310.3149606,174.2798294,
80,40,300,88.9,4427,4670,5.49,71.25,1.5,79.2,107.95,26.9,63.5,446.55,9.8911,43.336,2.6215,Pinned,Fixed,Pinned_Fixed,16.93,1333.070866,197.1840083,
80,40,300,88.9,375,4825,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-1696.4,0,-44.45,11.8763,Pinned,Fixed,Pinned_Fixed,8.553,673.4645669,451.299136,
80,40,300,88.9,3540,4695,5.49,71.25,1.5,79.2,107.95,26.9,63.5,79.2,0,44.45,3.0397,Pinned,Fixed,Pinned_Fixed,13.184,1038.110236,178.0503322,
80,40,300,88.9,2185,3581,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-147.12,39.321,8.9748,5.4707,Pinned,Fixed,Pinned_Fixed,6.153,484.488189,149.5528471,
80,40,300,88.9,4361,2220,5.49,71.25,1.5,79.2,107.95,26.9,63.5,1306.5,8.9748,39.321,5.5468,Pinned,Fixed,Pinned_Fixed,12.578,990.3937008,309.9695036,
80,40,600,88.9,2828,4500,5.49,95,6.4,82.6,104.8,31.8,63.5,-193.14,30.46,24.291,3.4103,Pinned,Fixed,Pinned_Fixed,8.062,634.8031496,122.1519064,
80,40,600,88.9,415,2142,5.49,95,6.4,82.6,104.8,31.8,63.5,-515.99,0,-44.45,24.6758,Pinned,Fixed,Pinned_Fixed,0.937,73.77952756,102.7248943,
80,40,600,88.9,1772,1348,5.49,95,6.4,82.6,104.8,31.8,63.5,309.66,0,-44.45,14.2754,Pinned,Fixed,Pinned_Fixed,1.996,157.1653543,126.5941665,
80,40,600,88.9,542,468,5.49,95,6.4,82.6,104.8,31.8,63.5,38.2,0,-104.8,62.1277,Pinned,Fixed,Pinned_Fixed,0.241,18.97637795,66.52228969,
80,40,600,88.9,1170,2820,5.49,95,6.4,82.6,104.8,31.8,63.5,-336.45,0,44.45,9.4479,Pinned,Fixed,Pinned_Fixed,2.61,205.511811,109.5571348,
80,STD,150,88.9,4109,4672,5.49,0,1.5,69.9,95.25,22.4,63.5,411.52,9.8911,43.336,4.2848,Pinned,Fixed,Pinned_Fixed,17.836,1404.409449,339.5415208,
80,STD,150,88.9,2268,4643,5.49,0,1.5,69.9,95.25,22.4,63.5,-594.44,9.8911,43.336,6.8048,Pinned,Fixed,Pinned_Fixed,10.253,807.3228346,309.9782294,
80,STD,150,88.9,307,2775,5.49,0,1.5,69.9,95.25,22.4,63.5,-939.27,0,-44.45,36.6116,Pinned,Fixed,Pinned_Fixed,3.614,284.5669291,587.8570455,
80,STD,150,88.9,2581,620,5.49,0,1.5,69.9,95.25,22.4,63.5,1205.6,0,-44.45,34.5554,Pinned,Fixed,Pinned_Fixed,6.193,487.6377953,950.7840227,
80,STD,150,88.9,4264,501,5.49,0,1.5,69.9,95.25,22.4,63.5,2253.5,0,44.45,16.0668,Pinned,Fixed,Pinned_Fixed,5.625,442.9133858,401.5288777,
80,STD,300,88.9,4923,4034,5.49,0,1.5,79.2,107.95,26.9,63.5,1052.4,9.5856,41.997,4.0322,Pinned,Fixed,Pinned_Fixed,21.712,1709.606299,388.9616342,
80,STD,300,88.9,603,3887,5.49,0,1.5,79.2,107.95,26.9,63.5,-1233.3,9.8911,43.336,16.7308,Pinned,Fixed,Pinned_Fixed,6.144,483.7795276,456.7018651,
80,STD,300,88.9,4837,2906,5.49,0,1.5,79.2,107.95,26.9,63.5,1499.1,8.9748,39.321,5.4998,Pinned,Fixed,Pinned_Fixed,22.563,1776.614173,551.3261736,
80,STD,300,88.9,3066,4694,5.49,0,1.5,79.2,107.95,26.9,63.5,-142.31,17.5,36.338,5.1386,Pinned,Fixed,Pinned_Fixed,12.686,998.8976378,289.6238952,
80,STD,300,88.9,1922,2407,5.49,0,1.5,79.2,107.95,26.9,63.5,79.2,0,-44.45,14.8893,Pinned,Fixed,Pinned_Fixed,4.002,315.1181102,264.7379706,
80,STD,600,88.9,2563,4997,5.49,0,6.4,82.6,104.8,31.8,63.5,-555.61,9.8911,43.336,5.3797,Pinned,Fixed,Pinned_Fixed,11.46,902.3622047,273.9097843,
80,STD,600,88.9,4316,1410,5.49,0,6.4,82.6,104.8,31.8,63.5,1880.4,9.8911,-43.336,10.5675,Pinned,Fixed,Pinned_Fixed,124.272,9785.19685,5834.590961,
80,STD,600,88.9,3441,3559,5.49,0,6.4,82.6,104.8,31.8,63.5,460.64,0,-44.45,6.2456,Pinned,Fixed,Pinned_Fixed,9.132,719.0551181,253.3990251,
80,STD,600,88.9,3886,4986,5.49,0,6.4,82.6,104.8,31.8,63.5,82.6,0,44.45,3.9544,Pinned,Fixed,Pinned_Fixed,16.572,1304.88189,291.1524122,
80,STD,600,88.9,850,1453,5.49,0,6.4,82.6,104.8,31.8,63.5,-38.2,0,-104.8,43.7097,Pinned,Fixed,Pinned_Fixed,0.985,77.55905512,191.2841242,
80,STD,150,88.9,989,2037,5.49,29,1.5,69.9,95.25,22.4,63.5,-215.51,0,44.45,21.4548,Pinned,Fixed,Pinned_Fixed,1.625,127.9527559,154.8968929,
80,STD,150,88.9,2250,1657,5.49,29,1.5,69.9,95.25,22.4,63.5,455.95,0,44.45,14.9838,Pinned,Fixed,Pinned_Fixed,3.56,280.3149606,236.993719,
80,STD,150,88.9,2198,2847,5.49,29,1.5,69.9,95.25,22.4,63.5,69.9,0,-44.45,8.9374,Pinned,Fixed,Pinned_Fixed,5.067,398.976378,201.1995339,
80,STD,150,88.9,3471,3464,5.49,29,1.5,69.9,95.25,22.4,63.5,477.5,9.5856,41.997,5.2949,Pinned,Fixed,Pinned_Fixed,10.448,822.6771654,245.7852388,
80,STD,150,88.9,2060,1855,5.49,29,1.5,69.9,95.25,22.4,63.5,336.52,0,44.45,14.2399,Pinned,Fixed,Pinned_Fixed,3.279,258.1889764,207.4498985,
80,STD,300,88.9,4852,2997,5.49,57,1.5,79.2,107.95,26.9,63.5,1276.5,8.9748,39.321,4.0281,Pinned,Fixed,Pinned_Fixed,16.206,1276.062992,290.0286818,
80,STD,300,88.9,1763,1628,5.49,57,1.5,79.2,107.95,26.9,63.5,261.35,0,-44.45,14.2601,Pinned,Fixed,Pinned_Fixed,2.366,186.2992126,149.9001895,
80,STD,300,88.9,496,1651,5.49,57,1.5,79.2,107.95,26.9,63.5,-298.28,0,-44.45,32.1909,Pinned,Fixed,Pinned_Fixed,0.726,57.16535433,103.8328107,
80,STD,300,88.9,3689,1517,5.49,57,1.5,79.2,107.95,26.9,63.5,1272.5,0,-44.45,9.5627,Pinned,Fixed,Pinned_Fixed,10.224,805.0393701,434.376421,
80,STD,300,88.9,4191,4488,5.49,57,1.5,79.2,107.95,26.9,63.5,426.88,0,44.45,2.9993,Pinned,Fixed,Pinned_Fixed,15.517,1221.811024,206.7723855,
80,STD,600,88.9,2086,4502,5.49,76,6.4,82.6,104.8,31.8,63.5,-489.35,8.9748,39.321,4.4559,Pinned,Fixed,Pinned_Fixed,7.528,592.7559055,149.0321328,
80,STD,600,88.9,3945,4889,5.49,76,6.4,82.6,104.8,31.8,63.5,248.79,0,-44.45,2.6775,Pinned,Fixed,Pinned_Fixed,12.415,977.5590551,147.6865937,
80,STD,600,88.9,452,3840,5.49,76,6.4,82.6,104.8,31.8,63.5,-1176.1,0,-44.45,14.6253,Pinned,Fixed,Pinned_Fixed,3.62,285.0393701,235.2221549,
80,STD,600,88.9,4394,319,5.49,76,6.4,82.6,104.8,31.8,63.5,2413.3,0,-44.45,16.4095,Pinned,Fixed,Pinned_Fixed,4.164,327.8740157,303.5784503,
80,STD,600,88.9,4019,3484,5.49,76,6.4,82.6,104.8,31.8,63.5,657.04,0,44.45,3.6515,Pinned,Fixed,Pinned_Fixed,11.634,916.0629921,188.7405581,
80,STD,150,88.9,4718,2045,5.49,21.75,1.5,69.9,95.25,22.4,63.5,1763.6,9.2802,40.659,6.9146,Pinned,Fixed,Pinned_Fixed,25.534,2010.551181,784.4238441,
80,STD,150,88.9,4782,2166,5.49,21.75,1.5,69.9,95.25,22.4,63.5,1733.4,8.9748,39.321,6.5085,Pinned,Fixed,Pinned_Fixed,24.32,1914.96063,703.2493676,
80,STD,150,88.9,1041,3639,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-772.62,0,44.45,12.3405,Pinned,Fixed,Pinned_Fixed,4.3,338.5826772,235.7578067,
80,STD,150,88.9,1165,4755,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-1147.8,0,44.45,8.4116,Pinned,Fixed,Pinned_Fixed,7.579,596.7716535,283.2405245,
80,STD,150,88.9,604,2544,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-612.04,0,-44.45,25.8548,Pinned,Fixed,Pinned_Fixed,1.842,145.0393701,211.5902633,
80,STD,300,88.9,4816,3976,5.49,42.75,1.5,79.2,107.95,26.9,63.5,893.99,9.5856,41.997,3.2605,Pinned,Fixed,Pinned_Fixed,17.846,1405.19685,258.5175097,
80,STD,300,88.9,1772,1645,5.49,42.75,1.5,79.2,107.95,26.9,63.5,262.3,0,-44.45,15.3515,Pinned,Fixed,Pinned_Fixed,2.431,191.4173228,165.8061543,
80,STD,300,88.9,4820,2139,5.49,42.75,1.5,79.2,107.95,26.9,63.5,1699,17.5,36.338,5.8812,Pinned,Fixed,Pinned_Fixed,19.972,1572.598425,521.8580372,
