pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation
90,40,150,101.6,2952.0,4611.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-670.86,10.665,46.728,7.8949,Fixed,Fixed,Fixed_Fixed,9.413
90,40,150,101.6,2402.0,3269.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-356.43,0.0,50.8,12.7816,Fixed,Fixed,Fixed_Fixed,4.926
90,40,150,101.6,3342.0,2186.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,444.44,0.0,50.8,13.6188,Fixed,Fixed,Fixed_Fixed,4.797
90,40,300,101.6,3492.0,1470.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,783.27,0.0,50.8,15.8676,Fixed,Fixed,Fixed_Fixed,4.337
90,40,300,101.6,1152.0,647.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,30.2,0.0,-114.3,64.8081,Fixed,Fixed,Fixed_Fixed,0.41
90,40,300,101.6,645.0,4396.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,-1792.5,0.0,-50.8,22.7035,Fixed,Fixed,Fixed_Fixed,7.957
90,40,300,101.6,592.0,2869.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,-1014.2,0.0,-50.8,40.4571,Fixed,Fixed,Fixed_Fixed,2.523
90,40,300,101.6,881.0,905.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,30.2,0.0,-114.3,60.0081,Fixed,Fixed,Fixed_Fixed,0.41
90,40,600,101.6,3628.0,4370.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-316.82,10.346,45.329,5.3817,Fixed,Fixed,Fixed_Fixed,9.184
90,40,600,101.6,1138.0,4984.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-1722.4,11.304,49.526,13.3673,Fixed,Fixed,Fixed_Fixed,17.669
90,40,600,101.6,3966.0,4115.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-91.64,0.0,50.8,5.2412,Fixed,Fixed,Fixed_Fixed,9.35
90,40,600,101.6,4792.0,733.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,1952.2,10.346,45.329,18.4793,Fixed,Fixed,Fixed_Fixed,10.547
90,40,600,101.6,1557.0,1834.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-137.49,0.0,50.8,21.7361,Fixed,Fixed,Fixed_Fixed,1.551
90,40,150,101.6,1828.0,965.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,327.26,0.0,50.8,39.6666,Fixed,Fixed,Fixed_Fixed,1.144
90,40,150,101.6,3836.0,995.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,1262.0,0.0,50.8,21.2803,Fixed,Fixed,Fixed_Fixed,8.741
90,40,150,101.6,682.0,1333.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-246.58,0.0,50.8,66.7659,Fixed,Fixed,Fixed_Fixed,0.586
90,40,150,101.6,531.0,2452.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-819.28,0.0,50.8,53.5403,Fixed,Fixed,Fixed_Fixed,3.449
90,40,150,101.6,3169.0,3667.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-218.85,0.0,50.8,8.1455,Fixed,Fixed,Fixed_Fixed,6.911
90,40,300,101.6,4131.0,2523.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,520.05,0.0,50.8,7.3019,Fixed,Fixed,Fixed_Fixed,5.525
90,40,300,101.6,3381.0,2271.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,333.81,0.0,-50.8,9.2631,Fixed,Fixed,Fixed_Fixed,3.847
90,40,300,101.6,3986.0,4557.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,-174.97,45.329,10.346,4.5445,Fixed,Fixed,Fixed_Fixed,8.715
90,40,300,101.6,1606.0,1301.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,30.2,0.0,-114.3,25.1276,Fixed,Fixed,Fixed_Fixed,0.994
90,40,300,101.6,4917.0,2502.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,834.28,20.796,43.183,6.4891,Fixed,Fixed,Fixed_Fixed,7.36
90,40,600,101.6,4345.0,4556.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-121.01,11.304,49.526,3.8348,Fixed,Fixed,Fixed_Fixed,11.126
90,40,600,101.6,310.0,3875.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-1794.2,11.304,49.526,34.7131,Fixed,Fixed,Fixed_Fixed,2.322
90,40,600,101.6,2882.0,1614.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,429.87,11.304,49.526,12.7648,Fixed,Fixed,Fixed_Fixed,2.816
90,40,600,101.6,1043.0,4785.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-1558.3,10.665,46.728,13.5838,Fixed,Fixed,Fixed_Fixed,11.632
90,40,600,101.6,625.0,3077.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-962.37,0.0,50.8,30.3164,Fixed,Fixed,Fixed_Fixed,3.532
90,STD,150,101.6,2587.0,868.0,5.74,0.0,1.5,71.4,107.95,22.4,69.85,786.45,0.0,50.8,45.8035,Fixed,Fixed,Fixed_Fixed,4.234
90,STD,150,101.6,4792.0,1325.0,5.74,0.0,1.5,71.4,107.95,22.4,69.85,1665.8,10.985,48.127,15.6455,Fixed,Fixed,Fixed_Fixed,47.744
90,STD,150,101.6,1271.0,955.0,5.74,0.0,1.5,71.4,107.95,22.4,69.85,165.68,0.0,50.8,88.685,Fixed,Fixed,Fixed_Fixed,0.76
90,STD,150,101.6,792.0,4972.0,5.74,0.0,1.5,71.4,107.95,22.4,69.85,-2065.7,10.346,45.329,18.2086,Fixed,Fixed,Fixed_Fixed,9.421
90,STD,300,101.6,1608.0,4408.0,5.74,0.0,1.5,81.0,114.3,28.7,69.85,-1314.4,0.0,-50.8,15.2788,Fixed,Fixed,Fixed_Fixed,9.857
90,STD,300,101.6,3102.0,1225.0,5.74,0.0,1.5,81.0,114.3,28.7,69.85,860.71,0.0,-50.8,27.8941,Fixed,Fixed,Fixed_Fixed,4.841
90,STD,300,101.6,1268.0,3591.0,5.74,0.0,1.5,81.0,114.3,28.7,69.85,-1082.3,0.0,-50.8,23.0105,Fixed,Fixed,Fixed_Fixed,6.155
90,STD,300,101.6,2909.0,1524.0,5.74,0.0,1.5,81.0,114.3,28.7,69.85,581.55,0.0,-50.8,25.1068,Fixed,Fixed,Fixed_Fixed,3.374
90,STD,300,101.6,622.0,3048.0,5.74,0.0,1.5,81.0,114.3,28.7,69.85,-1197.2,0.0,-50.8,42.9048,Fixed,Fixed,Fixed_Fixed,9.859
90,STD,600,101.6,3407.0,733.0,5.74,0.0,6.4,85.9,114.3,35.1,69.85,1278.9,0.0,50.8,33.534,Fixed,Fixed,Fixed_Fixed,11.376
90,STD,600,101.6,4941.0,1571.0,5.74,0.0,6.4,85.9,114.3,35.1,69.85,1567.5,11.304,49.526,13.2488,Fixed,Fixed,Fixed_Fixed,19.924
90,STD,600,101.6,3079.0,1871.0,5.74,0.0,6.4,85.9,114.3,35.1,69.85,518.41,0.0,50.8,19.7308,Fixed,Fixed,Fixed_Fixed,4.182
90,STD,600,101.6,834.0,4456.0,5.74,0.0,6.4,85.9,114.3,35.1,69.85,-1773.7,11.304,49.526,21.1651,Fixed,Fixed,Fixed_Fixed,10.9
90,STD,600,101.6,2322.0,1553.0,5.74,0.0,6.4,85.9,114.3,35.1,69.85,314.68,0.0,-50.8,30.1926,Fixed,Fixed,Fixed_Fixed,2.332
90,STD,150,101.6,1038.0,2692.0,5.74,38.0,1.5,71.4,107.95,22.4,69.85,-671.43,0.0,50.8,29.5557,Fixed,Fixed,Fixed_Fixed,2.528
90,STD,150,101.6,1769.0,992.0,5.74,38.0,1.5,71.4,107.95,22.4,69.85,278.55,0.0,50.8,42.3058,Fixed,Fixed,Fixed_Fixed,1.121
90,STD,150,101.6,4612.0,4439.0,5.74,38.0,1.5,71.4,107.95,22.4,69.85,106.97,10.346,45.329,5.2465,Fixed,Fixed,Fixed_Fixed,12.445
90,STD,150,101.6,1313.0,4882.0,5.74,38.0,1.5,71.4,107.95,22.4,69.85,-1643.9,11.304,49.526,13.7426,Fixed,Fixed,Fixed_Fixed,18.42
90,STD,150,101.6,660.0,3599.0,5.74,38.0,1.5,71.4,107.95,22.4,69.85,-1397.8,0.0,50.8,30.6777,Fixed,Fixed,Fixed_Fixed,10.644
90,STD,300,101.6,935.0,1668.0,5.74,72.5,1.5,81.0,114.3,28.7,69.85,-237.34,28.094,35.229,36.3926,Fixed,Fixed,Fixed_Fixed,0.682
90,STD,300,101.6,1240.0,2490.0,5.74,72.5,1.5,81.0,114.3,28.7,69.85,-430.06,0.0,-50.8,21.2582,Fixed,Fixed,Fixed_Fixed,1.553
90,STD,300,101.6,2806.0,3888.0,5.74,72.5,1.5,81.0,114.3,28.7,69.85,-371.83,0.0,-50.8,7.4248,Fixed,Fixed,Fixed_Fixed,5.364
90,STD,300,101.6,2572.0,3203.0,5.74,72.5,1.5,81.0,114.3,28.7,69.85,-209.75,41.891,20.173,9.2802,Fixed,Fixed,Fixed_Fixed,3.911
90,STD,300,101.6,1663.0,4374.0,5.74,72.5,1.5,81.0,114.3,28.7,69.85,-1012.4,0.0,-50.8,10.974,Fixed,Fixed,Fixed_Fixed,5.18
90,STD,600,101.6,1308.0,1854.0,5.74,101.5,6.4,85.9,114.3,35.1,69.85,-223.82,0.0,-50.8,22.6011,Fixed,Fixed,Fixed_Fixed,1.343
90,STD,600,101.6,3268.0,3549.0,5.74,101.5,6.4,85.9,114.3,35.1,69.85,-137.13,0.0,50.8,6.3782,Fixed,Fixed,Fixed_Fixed,6.507
90,STD,600,101.6,1822.0,1048.0,5.74,101.5,6.4,85.9,114.3,35.1,69.85,297.64,0.0,50.8,27.7909,Fixed,Fixed,Fixed_Fixed,1.119
90,STD,600,101.6,559.0,980.0,5.74,101.5,6.4,85.9,114.3,35.1,69.85,-158.27,0.0,50.8,70.3951,Fixed,Fixed,Fixed_Fixed,0.316
90,STD,600,101.6,4396.0,2922.0,5.74,101.5,6.4,85.9,114.3,35.1,69.85,522.08,0.0,50.8,5.9542,Fixed,Fixed,Fixed_Fixed,7.699
90,STD,150,101.6,4278.0,1533.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,1175.1,0.0,50.8,14.658,Fixed,Fixed,Fixed_Fixed,8.6
90,STD,150,101.6,3980.0,4828.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-374.07,10.985,48.127,5.8344,Fixed,Fixed,Fixed_Fixed,12.132
90,STD,150,101.6,2343.0,2209.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,92.047,0.0,50.8,18.2171,Fixed,Fixed,Fixed_Fixed,2.978
90,STD,150,101.6,302.0,4204.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-1975.5,11.304,49.526,30.444,Fixed,Fixed,Fixed_Fixed,2.825
90,STD,150,101.6,3422.0,4294.0,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-340.69,21.419,44.476,7.396,Fixed,Fixed,Fixed_Fixed,9.26
90,STD,300,101.6,4963.0,3848.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,391.51,11.304,49.526,4.9997,Fixed,Fixed,Fixed_Fixed,9.805
90,STD,300,101.6,3853.0,3953.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,30.2,0.0,-114.3,6.029,Fixed,Fixed,Fixed_Fixed,7.471
90,STD,300,101.6,1706.0,4742.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,-1197.7,0.0,-50.8,10.7043,Fixed,Fixed,Fixed_Fixed,6.857
90,STD,300,101.6,1530.0,2295.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,-252.36,0.0,-50.8,20.2772,Fixed,Fixed,Fixed_Fixed,1.65
90,STD,300,101.6,4854.0,3633.0,5.74,54.375,1.5,81.0,114.3,28.7,69.85,444.28,10.346,45.329,5.3538,Fixed,Fixed,Fixed_Fixed,9.147
90,STD,600,101.6,3846.0,2733.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,420.15,0.0,50.8,7.6158,Fixed,Fixed,Fixed_Fixed,6.225
90,STD,600,101.6,3079.0,4651.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-604.57,11.304,49.526,5.9121,Fixed,Fixed,Fixed_Fixed,8.8
90,STD,600,101.6,811.0,4157.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-1489.1,10.346,45.329,20.7604,Fixed,Fixed,Fixed_Fixed,19.382
90,STD,600,101.6,2193.0,3904.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-636.26,0.0,50.8,9.17,Fixed,Fixed,Fixed_Fixed,5.543
90,STD,600,101.6,1567.0,4135.0,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-1010.6,0.0,50.8,11.9701,Fixed,Fixed,Fixed_Fixed,5.741
90,STD,150,101.6,2993.0,1491.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,588.36,0.0,50.8,18.6481,Fixed,Fixed,Fixed_Fixed,3.2
90,STD,150,101.6,4609.0,2143.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,1004.1,0.0,50.8,9.4898,Fixed,Fixed,Fixed_Fixed,8.185
90,STD,150,101.6,1192.0,3266.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-838.12,0.0,50.8,21.2563,Fixed,Fixed,Fixed_Fixed,3.888
90,STD,150,101.6,4738.0,3535.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,484.97,0.0,50.8,5.9691,Fixed,Fixed,Fixed_Fixed,10.453
90,STD,150,101.6,4155.0,3840.0,5.74,47.5,1.5,71.4,107.95,22.4,69.85,157.62,10.346,45.329,6.211,Fixed,Fixed,Fixed_Fixed,9.527
90,STD,300,101.6,1379.0,3147.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,-606.33,11.304,-49.526,15.4202,Fixed,Fixed,Fixed_Fixed,2.398
90,STD,300,101.6,3580.0,2543.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,348.73,0.0,-50.8,8.0439,Fixed,Fixed,Fixed_Fixed,4.524
90,STD,300,101.6,3596.0,751.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,1219.9,0.0,-50.8,24.7351,Fixed,Fixed,Fixed_Fixed,6.854
90,STD,300,101.6,2980.0,3960.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,-328.82,20.173,41.891,6.4993,Fixed,Fixed,Fixed_Fixed,5.687
90,STD,300,101.6,2406.0,1091.0,5.74,90.625,1.5,81.0,114.3,28.7,69.85,455.71,0.0,-50.8,22.7124,Fixed,Fixed,Fixed_Fixed,1.539
90,STD,600,101.6,1864.0,696.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,413.89,0.0,50.8,36.7673,Fixed,Fixed,Fixed_Fixed,0.936
90,STD,600,101.6,808.0,989.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-88.196,44.989,2.5265,47.814,Fixed,Fixed,Fixed_Fixed,0.423
90,STD,600,101.6,871.0,2869.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-755.79,0.0,50.8,23.1276,Fixed,Fixed,Fixed_Fixed,2.28
90,STD,600,101.6,2276.0,2857.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-237.19,0.0,50.8,9.4668,Fixed,Fixed,Fixed_Fixed,3.61
90,STD,600,101.6,1882.0,2402.0,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-213.24,0.0,50.8,12.6491,Fixed,Fixed,Fixed_Fixed,2.444
90,80,150,101.6,2131.0,4011.0,8.08,0.0,1.5,71.4,107.95,22.4,69.85,-875.14,0.0,50.8,14.5563,Fixed,Fixed,Fixed_Fixed,9.174
90,80,150,101.6,1719.0,2762.0,8.08,0.0,1.5,71.4,107.95,22.4,69.85,-501.41,0.0,50.8,26.1574,Fixed,Fixed,Fixed_Fixed,4.097
90,80,150,101.6,1768.0,4417.0,8.08,0.0,1.5,71.4,107.95,22.4,69.85,-1262.4,0.0,50.8,14.7147,Fixed,Fixed,Fixed_Fixed,14.187
90,80,150,101.6,470.0,3757.0,8.08,0.0,1.5,71.4,107.95,22.4,69.85,-1660.8,0.0,50.8,33.3703,Fixed,Fixed,Fixed_Fixed,3.88
90,80,150,101.6,2081.0,1758.0,8.08,0.0,1.5,71.4,107.95,22.4,69.85,184.82,0.0,50.8,34.2089,Fixed,Fixed,Fixed_Fixed,2.628
90,80,300,101.6,350.0,4268.0,8.08,0.0,1.5,81.0,114.3,28.7,69.85,-1969.6,0.0,-50.8,27.8102,Fixed,Fixed,Fixed_Fixed,4.092
90,80,300,101.6,1978.0,3528.0,8.08,0.0,1.5,81.0,114.3,28.7,69.85,-703.17,0.0,50.8,17.086,Fixed,Fixed,Fixed_Fixed,5.792
90,80,300,101.6,691.0,3283.0,8.08,0.0,1.5,81.0,114.3,28.7,69.85,-1283.2,0.0,-50.8,36.323,Fixed,Fixed,Fixed_Fixed,11.836
90,80,300,101.6,3615.0,3073.0,8.08,0.0,1.5,81.0,114.3,28.7,69.85,274.65,0.0,50.8,11.6075,Fixed,Fixed,Fixed_Fixed,8.336
90,80,300,101.6,4136.0,541.0,8.08,0.0,1.5,81.0,114.3,28.7,69.85,1788.8,0.0,-50.8,26.9656,Fixed,Fixed,Fixed_Fixed,4.654
90,80,600,101.6,1534.0,2480.0,8.08,0.0,6.4,85.9,114.3,35.1,69.85,-451.88,11.304,49.526,29.8881,Fixed,Fixed,Fixed_Fixed,2.979
90,80,600,101.6,2098.0,1602.0,8.08,0.0,6.4,85.9,114.3,35.1,69.85,244.28,0.0,50.8,33.8367,Fixed,Fixed,Fixed_Fixed,2.332
90,80,600,101.6,4516.0,4134.0,8.08,0.0,6.4,85.9,114.3,35.1,69.85,210.35,9.9556,43.618,6.9842,Fixed,Fixed,Fixed_Fixed,13.541
90,80,600,101.6,2354.0,3188.0,8.08,0.0,6.4,85.9,114.3,35.1,69.85,-403.38,0.0,50.8,16.21,Fixed,Fixed,Fixed_Fixed,5.549
90,80,600,101.6,4258.0,1686.0,8.08,0.0,6.4,85.9,114.3,35.1,69.85,1182.3,0.0,-50.8,15.3455,Fixed,Fixed,Fixed_Fixed,11.424
90,80,150,101.6,4305.0,4094.0,8.08,38.0,1.5,71.4,107.95,22.4,69.85,135.08,9.9556,43.618,6.3165,Fixed,Fixed,Fixed_Fixed,12.042
90,80,150,101.6,880.0,4186.0,8.08,38.0,1.5,71.4,107.95,22.4,69.85,-1576.6,9.9556,43.618,21.5349,Fixed,Fixed,Fixed_Fixed,23.098
90,80,150,101.6,1005.0,1341.0,8.08,38.0,1.5,71.4,107.95,22.4,69.85,-145.88,0.0,50.8,56.5292,Fixed,Fixed,Fixed_Fixed,0.868
90,80,150,101.6,1306.0,1843.0,8.08,38.0,1.5,71.4,107.95,22.4,69.85,-211.74,0.0,50.8,35.2253,Fixed,Fixed,Fixed_Fixed,1.597
90,80,150,101.6,333.0,1487.0,8.08,38.0,1.5,71.4,107.95,22.4,69.85,-489.03,0.0,50.8,131.7259,Fixed,Fixed,Fixed_Fixed,1.107
90,80,300,101.6,2814.0,2154.0,8.08,72.5,1.5,81.0,114.3,28.7,69.85,81.0,0.0,-50.8,13.0985,Fixed,Fixed,Fixed_Fixed,3.612
90,80,300,101.6,965.0,4573.0,8.08,72.5,1.5,81.0,114.3,28.7,69.85,-1677.1,10.855,-47.557,17.1612,Fixed,Fixed,Fixed_Fixed,25.145
90,80,300,101.6,4988.0,868.0,8.08,72.5,1.5,81.0,114.3,28.7,69.85,1977.2,0.0,-50.8,16.2028,Fixed,Fixed,Fixed_Fixed,15.841
90,80,300,101.6,3417.0,1167.0,8.08,72.5,1.5,81.0,114.3,28.7,69.85,884.89,0.0,50.8,19.7011,Fixed,Fixed,Fixed_Fixed,4.998
90,80,300,101.6,1757.0,1331.0,8.08,72.5,1.5,81.0,114.3,28.7,69.85,81.0,0.0,-50.8,28.0215,Fixed,Fixed,Fixed_Fixed,1.422
90,80,600,101.6,900.0,2647.0,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-674.21,0.0,50.8,27.8226,Fixed,Fixed,Fixed_Fixed,2.338
90,80,600,101.6,2873.0,3246.0,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-176.93,0.0,50.8,8.3978,Fixed,Fixed,Fixed_Fixed,5.786
90,80,600,101.6,439.0,2335.0,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-794.3,0.0,50.8,57.579,Fixed,Fixed,Fixed_Fixed,3.034
90,80,600,101.6,1920.0,2920.0,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-358.35,0.0,50.8,12.9221,Fixed,Fixed,Fixed_Fixed,3.641
90,80,600,101.6,4670.0,554.0,8.08,101.5,6.4,85.9,114.3,35.1,69.85,2015.9,0.0,50.8,21.2356,Fixed,Fixed,Fixed_Fixed,5.973
90,80,150,101.6,3022.0,4870.0,8.08,28.5,1.5,71.4,107.95,22.4,69.85,-763.84,27.895,34.979,7.6765,Fixed,Fixed,Fixed_Fixed,11.944
90,80,150,101.6,3324.0,4281.0,8.08,28.5,1.5,71.4,107.95,22.4,69.85,-394.59,9.9556,43.618,7.9847,Fixed,Fixed,Fixed_Fixed,10.196
90,80,150,101.6,2919.0,2517.0,8.08,28.5,1.5,71.4,107.95,22.4,69.85,191.57,0.0,50.8,14.3913,Fixed,Fixed,Fixed_Fixed,4.957
90,80,150,101.6,1743.0,4886.0,8.08,28.5,1.5,71.4,107.95,22.4,69.85,-1437.8,0.0,50.8,11.8256,Fixed,Fixed,Fixed_Fixed,14.935
90,80,150,101.6,4471.0,535.0,8.08,28.5,1.5,71.4,107.95,22.4,69.85,1967.8,0.0,50.8,23.6428,Fixed,Fixed,Fixed_Fixed,5.482
90,80,300,101.6,3875.0,4314.0,8.08,54.375,1.5,81.0,114.3,28.7,69.85,-144.67,34.979,27.895,5.9896,Fixed,Fixed,Fixed_Fixed,9.9
90,80,300,101.6,1474.0,2321.0,8.08,54.375,1.5,81.0,114.3,28.7,69.85,-312.27,11.304,-49.526,22.8616,Fixed,Fixed,Fixed_Fixed,2.045
90,80,300,101.6,3349.0,1269.0,8.08,54.375,1.5,81.0,114.3,28.7,69.85,829.97,0.0,50.8,19.7844,Fixed,Fixed,Fixed_Fixed,4.825
90,80,300,101.6,879.0,949.0,8.08,54.375,1.5,81.0,114.3,28.7,69.85,30.2,0.0,-114.3,66.384,Fixed,Fixed,Fixed_Fixed,0.512
90,80,300,101.6,2689.0,2069.0,8.08,54.375,1.5,81.0,114.3,28.7,69.85,81.0,0.0,-50.8,15.1901,Fixed,Fixed,Fixed_Fixed,3.351
90,80,600,101.6,1121.0,1289.0,8.08,76.125,6.4,85.9,114.3,35.1,69.85,-108.99,0.0,50.8,41.5401,Fixed,Fixed,Fixed_Fixed,0.861
90,80,600,101.6,3869.0,1131.0,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1160.8,11.304,49.526,18.0158,Fixed,Fixed,Fixed_Fixed,6.976
90,80,600,101.6,2620.0,3037.0,8.08,76.125,6.4,85.9,114.3,35.1,69.85,-171.43,0.0,50.8,10.4158,Fixed,Fixed,Fixed_Fixed,4.989
